MAG,MFD_FIT,MFD_FIT_AREA_NORM
3.65,3.1806e-02,7.9757e-04
3.75,2.5264e-02,6.3351e-04
3.85,2.0067e-02,5.0320e-04
3.95,1.5939e-02,3.9969e-04
4.050000000000001,1.2661e-02,3.1747e-04
4.15,1.0056e-02,2.5216e-04
4.25,7.9872e-03,2.0029e-04
4.3500000000000005,6.3439e-03,1.5908e-04
4.450000000000001,5.0386e-03,1.2635e-04
4.550000000000001,4.0017e-03,1.0035e-04
4.65,3.1781e-03,7.9693e-05
4.750000000000001,2.5238e-03,6.3287e-05
4.850000000000001,2.0042e-03,5.0256e-05
4.950000000000001,1.5914e-03,3.9905e-05
5.050000000000001,1.2635e-03,3.1683e-05
5.150000000000001,1.0031e-03,2.5152e-05
5.250000000000002,7.9617e-04,1.9965e-05
5.350000000000001,6.3184e-04,1.5844e-05
5.450000000000001,5.0130e-04,1.2571e-05
5.550000000000002,3.9762e-04,9.9706e-06
5.650000000000002,3.1526e-04,7.9053e-06
5.750000000000002,2.4983e-04,6.2648e-06
5.850000000000001,1.9787e-04,4.9617e-06
5.950000000000002,1.5659e-04,3.9266e-06
6.0500000000000025,1.2380e-04,3.1044e-06
6.150000000000002,9.7754e-05,2.4513e-06
6.250000000000002,7.7066e-05,1.9325e-06
6.350000000000002,6.0632e-05,1.5204e-06
6.450000000000003,4.7579e-05,1.1931e-06
6.5500000000000025,3.7210e-05,9.3308e-07
6.650000000000002,2.8974e-05,7.2655e-07
6.750000000000003,2.2432e-05,5.6250e-07
6.850000000000003,1.7235e-05,4.3219e-07
6.950000000000003,1.3107e-05,3.2868e-07
7.0500000000000025,9.8284e-06,2.4646e-07
7.150000000000003,7.2239e-06,1.8115e-07
7.2500000000000036,5.1551e-06,1.2927e-07
7.350000000000003,3.5117e-06,8.8060e-08
7.450000000000003,2.2064e-06,5.5327e-08
7.550000000000003,1.1695e-06,2.9327e-08
7.650000000000004,3.4592e-07,8.6742e-09
