1977 05 15 1916 117.950 -35.000  10.0 4.19 MW ML2MW
1985 06 05 0341 122.430 -32.650  10.0 3.11 MW ML2MW
1985 07 28 0739 122.582 -32.554   5.8 4.72 MW ML2MW
1987 08 21 0939 122.370 -32.660   5.0 3.04 MW ML2MW
1987 10 12 0453 118.470 -34.910   5.0 3.26 MW ML2MW
1991 11 05 0926 122.097 -32.836   5.0 3.74 MW ML2MW
1991 12 13 0448 117.360 -34.389   1.0 4.17 MW ML2MW
1994 09 04 1301 124.253 -30.688   5.0 4.17 MW ML2MW
1994 10 11 1034 121.307 -33.294   3.0 3.82 MW ML2MW
2000 11 16 0125 118.386 -34.537   0.0 3.10 MW ML2MW
2001 04 25 2337 124.280 -30.910   5.0 3.38 MW ML2MW
2001 08 18 0205 122.555 -33.416  10.0 3.11 MW ML2MW
2001 10 19 1743 120.628 -33.712  10.0 5.01 MW ML2MW
2003 07 18 1319 119.609 -34.372   5.0 3.06 MW ML2MW
2004 01 23 1531 123.549 -31.672  14.9 4.23 MW ML2MW
2004 03 01 2233 123.171 -32.423   1.7 3.24 MW ML2MW
2008 01 19 1224 122.127 -33.016   0.0 3.31 MW ML2MW
2009 06 21 0608 124.631 -30.308  10.0 3.36 MW ML2MW
2010 10 24 1017 124.228 -30.582  31.0 3.03 MW ML2MW
2011 12 14 0549 123.152 -32.513  15.0 3.53 MW ML2MW
2013 08 24 0639 123.662 -30.872   0.0 3.01 MW ML2MW
2014 02 01 0526 119.627 -34.614  10.0 3.09 MW ML2MW
2014 09 06 1354 124.413 -30.018  13.0 3.36 MW ML2MW
2015 03 15 1134 121.489 -33.545  10.0 3.23 MW ML2MW
2017 04 04 1825 121.927 -33.206  10.0 3.02 MW ML2MW
2018 03 24 1244 121.513 -33.569  10.0 3.56 MW ML2MW
2018 06 20 0254 122.424 -32.668  10.0 4.71 MW ML2MW
2018 06 21 0417 122.512 -32.563  10.0 3.59 MW ML2MW
2018 09 16 0456 116.787 -34.423   3.0 5.25 MW AUST
2018 10 13 0013 122.646 -32.251  10.0 3.16 MW ML2MW
2019 05 29 2043 123.973 -30.366  10.0 3.05 MW ML2MW
2019 08 01 1649 117.556 -34.698  10.0 3.73 MW ML2MW
2019 08 31 0556 117.435 -34.764  10.0 3.06 MW ML2MW
2019 09 13 1232 117.421 -34.777  10.0 3.21 MW ML2MW
2019 09 30 1255 122.466 -32.605  10.0 3.05 MW ML2MW
2019 10 31 0739 122.885 -33.740  10.0 3.55 MW ML2MW
2019 11 17 1211 123.392 -31.332  10.0 3.27 MW ML2MW
2019 12 13 0539 122.462 -32.553  10.0 3.27 MW ML2MW
2020 03 01 1237 122.525 -32.486  10.0 3.30 MW ML2MW
2020 06 08 1316 124.344 -30.761  10.0 3.17 MW ML2MW
2021 02 07 1354 124.323 -30.462  10.0 3.09 MW ML2MW
2021 06 18 1237 124.514 -30.204  10.0 3.60 MW ML2MW
