1935 04 12 0132 151.670 -25.500  10.0 5.59 MW MS2MW
1978 11 28 1733 152.520 -23.337   0.0 4.14 MW ML2MW
1984 10 30 0629 151.965 -26.313   6.5 4.08 MW ML2MW
1985 08 02 1216 149.203 -19.443   9.8 4.43 MW ML2MW
1987 09 27 1601 147.825 -19.304   9.0 4.42 MW ML2MW
1988 08 14 2323 152.333 -27.561   9.6 3.91 MW ML2MW
1989 11 16 1043 146.349 -17.463  18.9 4.11 MW ML2MW
1990 05 13 0535 146.144 -17.292   7.6 4.14 MW ML2MW
1990 05 28 0336 152.350 -25.670   5.0 3.42 MW ML2MW
1991 12 01 1813 152.502 -26.527   2.4 3.58 MW ML2MW
1993 11 25 0406 152.632 -23.922   1.7 3.66 MW ML2MW
1994 04 03 1924 146.372 -17.186  17.8 3.42 MW ML2MW
1994 06 17 1152 148.867 -20.208   4.1 3.42 MW ML2MW
1994 09 04 0108 144.502 -16.987   0.0 3.91 MW ML2MW
1995 03 17 0803 146.463 -17.982  10.0 3.47 MW ML2MW
1996 04 05 1715 148.246 -19.475  33.0 3.50 MW ML2MW
1997 04 21 1727 151.009 -20.334  33.0 3.51 MW mb2MW
1997 07 14 0646 153.706 -23.338   0.0 3.58 MW ML2MW
1998 02 13 2320 150.650 -25.707   3.6 3.91 MW ML2MW
1998 11 02 1709 151.146 -22.808   0.0 4.53 MW ML2MW
1999 02 11 1245 144.797 -17.181   0.0 3.42 MW ML2MW
1999 03 25 1226 146.755 -20.359   0.0 3.42 MW ML2MW
2000 03 20 1738 145.684 -17.190  10.0 2.98 MW ML2MW
2001 09 18 0343 153.800 -24.272   5.0 3.62 MW ML2MW
2001 10 12 0005 152.883 -24.119   2.7 3.93 MW ML2MW
2002 05 02 2148 150.975 -25.413   5.0 3.11 MW ML2MW
2002 07 19 1609 150.138 -19.823  10.0 3.04 MW ML2MW
2002 12 01 0038 145.830 -18.533   0.0 3.14 MW ML2MW
2002 12 14 1338 152.983 -27.384   5.0 2.96 MW ML2MW
2003 01 08 1641 152.562 -24.886   1.0 2.92 MW ML2MW
2003 04 17 2150 149.143 -21.237   2.0 3.77 MW ML2MW
2003 06 24 1607 152.133 -27.458   1.9 2.91 MW ML2MW
2003 06 28 0220 151.390 -25.837   2.0 3.31 MW ML2MW
2003 08 11 0704 146.911 -18.529  12.0 3.94 MW mb2MW
2003 08 29 0308 151.472 -20.975   0.0 3.19 MW ML2MW
2003 10 06 0606 152.237 -26.545  10.0 3.63 MW ML2MW
2004 01 16 1505 151.601 -25.069  17.0 4.27 MW ML2MW
2004 01 20 0359 149.437 -22.269  10.0 2.98 MW ML2MW
2004 02 05 0839 150.652 -20.310  10.0 3.26 MW ML2MW
2004 02 20 1051 151.774 -25.471  10.2 2.97 MW ML2MW
2004 02 21 2355 151.323 -26.416   1.0 3.69 MW ML2MW
2004 06 15 2259 146.085 -17.315   4.0 3.37 MW ML2MW
2004 06 21 0828 146.635 -16.930  10.0 3.65 MW ML2MW
2005 01 05 0831 153.415 -26.097   1.7 3.60 MW ML2MW
2005 03 07 1622 151.291 -26.527   5.0 3.60 MW ML2MW
2005 03 08 1445 145.887 -16.631   9.2 3.14 MW ML2MW
2005 09 13 0044 147.176 -18.256  10.0 3.64 MW ML2MW
2005 11 08 0922 143.969 -16.804   7.8 3.34 MW ML2MW
2006 01 15 0744 146.061 -16.754  10.0 3.05 MW ML2MW
2006 01 26 2157 146.110 -17.292  10.4 3.05 MW ML2MW
2006 07 28 0549 147.359 -18.323   0.9 3.84 MW ML2MW
2006 10 13 1106 144.339 -17.468   4.0 3.34 MW ML2MW
