MAG,MFD_FIT,MFD_FIT_AREA_NORM
3.3499999999999996,1.3379e-01,8.8858e-03
3.4499999999999997,1.0423e-01,6.9226e-03
3.55,8.1203e-02,5.3931e-03
3.65,6.3262e-02,4.2016e-03
3.75,4.9285e-02,3.2733e-03
3.85,3.8395e-02,2.5500e-03
3.95,2.9912e-02,1.9866e-03
4.050000000000001,2.3303e-02,1.5477e-03
4.15,1.8154e-02,1.2057e-03
4.25,1.4143e-02,9.3928e-04
4.3500000000000005,1.1017e-02,7.3172e-04
4.450000000000001,8.5827e-03,5.7002e-04
4.550000000000001,6.6859e-03,4.4405e-04
4.65,5.2082e-03,3.4590e-04
4.750000000000001,4.0570e-03,2.6945e-04
4.850000000000001,3.1601e-03,2.0988e-04
4.950000000000001,2.4613e-03,1.6347e-04
5.050000000000001,1.9170e-03,1.2732e-04
5.150000000000001,1.4929e-03,9.9151e-05
5.250000000000002,1.1625e-03,7.7207e-05
5.350000000000001,9.0509e-04,6.0112e-05
5.450000000000001,7.0456e-04,4.6793e-05
5.550000000000002,5.4833e-04,3.6417e-05
5.650000000000002,4.2662e-04,2.8334e-05
5.750000000000002,3.3179e-04,2.2036e-05
5.850000000000001,2.5792e-04,1.7130e-05
5.950000000000002,2.0037e-04,1.3308e-05
6.0500000000000025,1.5553e-04,1.0330e-05
6.150000000000002,1.2060e-04,8.0099e-06
6.250000000000002,9.3390e-05,6.2026e-06
6.350000000000002,7.2189e-05,4.7945e-06
6.450000000000003,5.5673e-05,3.6975e-06
6.5500000000000025,4.2805e-05,2.8429e-06
6.650000000000002,3.2780e-05,2.1771e-06
6.750000000000003,2.4970e-05,1.6584e-06
6.850000000000003,1.8886e-05,1.2543e-06
6.950000000000003,1.4145e-05,9.3946e-07
7.0500000000000025,1.0452e-05,6.9419e-07
7.150000000000003,7.5753e-06,5.0311e-07
7.2500000000000036,5.3339e-06,3.5425e-07
7.350000000000003,3.5876e-06,2.3827e-07
7.450000000000003,2.2272e-06,1.4792e-07
7.550000000000003,1.1674e-06,7.7532e-08
7.650000000000004,3.4168e-07,2.2693e-08
