MAG,MFD_FIT,MFD_FIT_AREA_NORM
3.55,3.0372e-02,3.4879e-03
3.65,2.3603e-02,2.7106e-03
3.75,1.8343e-02,2.1065e-03
3.85,1.4255e-02,1.6370e-03
3.95,1.1078e-02,1.2722e-03
4.050000000000001,8.6088e-03,9.8864e-04
4.15,6.6900e-03,7.6829e-04
4.25,5.1989e-03,5.9705e-04
4.3500000000000005,4.0401e-03,4.6397e-04
4.450000000000001,3.1395e-03,3.6055e-04
4.550000000000001,2.4397e-03,2.8017e-04
4.65,1.8958e-03,2.1771e-04
4.750000000000001,1.4731e-03,1.6917e-04
4.850000000000001,1.1446e-03,1.3145e-04
4.950000000000001,8.8933e-04,1.0213e-04
5.050000000000001,6.9094e-04,7.9348e-05
5.150000000000001,5.3676e-04,6.1642e-05
5.250000000000002,4.1695e-04,4.7883e-05
5.350000000000001,3.2383e-04,3.7189e-05
5.450000000000001,2.5147e-04,2.8879e-05
5.550000000000002,1.9524e-04,2.2421e-05
5.650000000000002,1.5153e-04,1.7402e-05
5.750000000000002,1.1757e-04,1.3502e-05
5.850000000000001,9.1174e-05,1.0471e-05
5.950000000000002,7.0662e-05,8.1149e-06
6.0500000000000025,5.4721e-05,6.2842e-06
6.150000000000002,4.2333e-05,4.8615e-06
6.250000000000002,3.2705e-05,3.7559e-06
6.350000000000002,2.5223e-05,2.8967e-06
6.450000000000003,1.9409e-05,2.2289e-06
6.5500000000000025,1.4890e-05,1.7100e-06
6.650000000000002,1.1378e-05,1.3067e-06
6.750000000000003,8.6492e-06,9.9329e-07
6.850000000000003,6.5284e-06,7.4972e-07
6.950000000000003,4.8801e-06,5.6044e-07
7.0500000000000025,3.5992e-06,4.1334e-07
7.150000000000003,2.6038e-06,2.9902e-07
7.2500000000000036,1.8302e-06,2.1018e-07
7.350000000000003,1.2290e-06,1.4114e-07
7.450000000000003,7.6181e-07,8.7487e-08
7.550000000000003,3.9872e-07,4.5789e-08
7.650000000000003,1.1655e-07,1.3384e-08
