MAG,MFD_FIT,MFD_FIT_AREA_NORM
3.55,1.6261e-01,7.6895e-03
3.65,1.3100e-01,6.1947e-03
3.75,1.0553e-01,4.9905e-03
3.85,8.5017e-02,4.0203e-03
3.95,6.8489e-02,3.2387e-03
4.050000000000001,5.5173e-02,2.6091e-03
4.15,4.4445e-02,2.1018e-03
4.25,3.5803e-02,1.6931e-03
4.3500000000000005,2.8840e-02,1.3638e-03
4.450000000000001,2.3230e-02,1.0985e-03
4.550000000000001,1.8711e-02,8.8483e-04
4.65,1.5070e-02,7.1266e-04
4.750000000000001,1.2137e-02,5.7395e-04
4.850000000000001,9.7742e-03,4.6221e-04
4.950000000000001,7.8704e-03,3.7218e-04
5.050000000000001,6.3366e-03,2.9965e-04
5.150000000000001,5.1010e-03,2.4122e-04
5.250000000000002,4.1055e-03,1.9414e-04
5.350000000000001,3.3035e-03,1.5622e-04
5.450000000000001,2.6574e-03,1.2567e-04
5.550000000000002,2.1369e-03,1.0105e-04
5.650000000000002,1.7175e-03,8.1220e-05
5.750000000000002,1.3797e-03,6.5243e-05
5.850000000000001,1.1075e-03,5.2372e-05
5.950000000000002,8.8821e-04,4.2003e-05
6.0500000000000025,7.1155e-04,3.3648e-05
6.150000000000002,5.6923e-04,2.6918e-05
6.250000000000002,4.5457e-04,2.1496e-05
6.350000000000002,3.6219e-04,1.7128e-05
6.450000000000003,2.8777e-04,1.3608e-05
6.5500000000000025,2.2782e-04,1.0773e-05
6.650000000000002,1.7951e-04,8.4890e-06
6.750000000000003,1.4060e-04,6.6488e-06
6.850000000000003,1.0925e-04,5.1663e-06
6.950000000000003,8.3992e-05,3.9719e-06
7.0500000000000025,6.3644e-05,3.0096e-06
7.150000000000003,4.7251e-05,2.2344e-06
7.2500000000000036,3.4044e-05,1.6099e-06
7.350000000000003,2.3404e-05,1.1067e-06
7.450000000000003,1.4832e-05,7.0137e-07
7.550000000000003,7.9257e-06,3.7480e-07
7.650000000000003,2.3621e-06,1.1170e-07
