1960 08 30 2123 136.000 -34.000   0.0 3.91 MW ML2MW
1960 08 31 0214 135.870 -34.211   0.0 4.00 MW ML2MW
1960 11 12 2303 135.500 -34.600  10.0 3.97 MW ML2MW
1961 02 03 1437 148.500 -40.000   0.0 3.81 MW ML2MW
1961 06 10 1558 135.000 -34.500   0.0 3.72 MW ML2MW
1962 03 03 2204 136.000 -33.000   0.0 3.84 MW ML2MW
1962 05 16 2141 137.660 -35.510   0.0 4.34 MW ML2MW
1962 06 01 0419 145.510 -42.850  10.0 3.24 MW ML2MW
1962 07 07 0430 138.600 -31.300   0.0 3.43 MW ML2MW
1962 07 18 1348 138.150 -33.700   0.0 3.03 MW ML2MW
1962 09 06 1448 139.000 -34.500   0.0 3.37 MW ML2MW
1962 09 26 0550 138.330 -35.000   7.0 3.52 MW ML2MW
1963 03 29 2156 138.500 -31.100   0.0 4.04 MW ML2MW
1963 06 18 0240 138.600 -32.600   0.0 3.05 MW ML2MW
1963 09 02 0944 137.900 -32.350   0.0 2.97 MW ML2MW
1963 11 03 1200 145.800 -43.490  10.0 4.28 MW ML2MW
1963 12 03 0459 138.420 -31.880  21.0 3.43 MW ML2MW
1964 01 20 1258 138.730 -31.333  21.3 3.19 MW ML2MW
1964 07 12 0039 134.659 -34.102   8.6 3.68 MW ML2MW
1964 11 14 1053 144.410 -39.970  33.0 4.26 MW ML2MW
1964 11 15 0337 144.720 -40.340  10.0 3.29 MW ML2MW
1964 12 09 1638 146.625 -41.803  10.0 3.42 MW ML2MW
1965 02 24 1636 138.954 -33.951  23.2 2.91 MW ML2MW
1965 03 01 1339 138.105 -30.347   0.0 3.61 MW ML2MW
1965 03 07 0156 138.669 -30.861   9.9 3.17 MW ML2MW
1965 06 05 2113 138.584 -33.219  17.3 3.02 MW ML2MW
1965 08 28 0026 138.297 -32.225  16.1 4.06 MW ML2MW
1965 11 22 2215 134.332 -33.827   8.2 3.51 MW ML2MW
1965 11 25 0241 145.181 -42.169  10.0 2.93 MW ML2MW
1965 12 11 1943 138.098 -32.912   3.1 3.19 MW ML2MW
1966 07 15 2348 137.808 -35.552  11.8 3.01 MW ML2MW
1966 09 14 1725 141.643 -31.895  12.2 3.27 MW ML2MW
1966 10 17 0027 135.995 -34.415  23.8 3.72 MW ML2MW
1966 11 23 2048 139.303 -34.347  13.4 4.18 MW ML2MW
1966 12 07 0249 138.913 -33.339  18.6 3.44 MW ML2MW
1967 01 31 1307 137.849 -33.520   2.5 3.27 MW ML2MW
1967 04 04 1803 139.094 -35.049   8.6 2.98 MW ML2MW
1967 04 15 0035 138.857 -33.737  15.0 3.36 MW ML2MW
1967 05 04 2334 137.987 -32.557  13.6 3.74 MW ML2MW
1967 06 13 1755 139.100 -33.680  10.2 2.95 MW ML2MW
1967 08 16 2141 138.188 -32.794   0.0 2.98 MW ML2MW
1967 10 02 1947 137.982 -32.519  19.1 3.20 MW ML2MW
1967 10 06 0559 147.910 -43.630  10.0 3.19 MW ML2MW
1967 11 30 0544 146.450 -42.756  10.0 3.48 MW ML2MW
1967 12 26 2100 135.647 -34.523   0.0 3.05 MW ML2MW
1968 01 19 0030 147.900 -43.565  10.0 2.91 MW ML2MW
1968 03 20 2353 138.329 -32.589   5.2 3.40 MW ML2MW
1968 04 10 1825 138.813 -32.531   0.0 3.04 MW ML2MW
1968 06 27 1547 147.440 -43.736  10.0 3.23 MW ML2MW
1968 08 01 1346 139.071 -31.244   1.8 3.57 MW ML2MW
1968 08 24 1324 137.951 -31.856   6.4 3.19 MW ML2MW
1968 12 07 0158 138.912 -31.159   0.0 3.43 MW ML2MW
1968 12 12 1232 137.874 -31.639   0.0 2.97 MW ML2MW
1969 01 08 2223 138.925 -33.805   0.7 3.11 MW ML2MW
1969 01 19 1809 138.492 -33.051   7.5 2.97 MW ML2MW
1969 01 26 1648 140.887 -32.271  16.3 3.33 MW ML2MW
1969 01 29 1503 139.115 -31.797  20.3 4.06 MW ML2MW
1969 01 31 0946 138.040 -32.551   2.1 3.41 MW ML2MW
1969 02 17 0905 132.195 -33.485   3.4 3.25 MW ML2MW
1969 03 04 0419 138.962 -30.728   2.0 3.28 MW ML2MW
1969 03 13 0754 138.466 -32.102   0.0 3.11 MW ML2MW
1969 03 13 1128 144.750 -41.315  10.0 3.48 MW ML2MW
1969 05 17 1159 138.088 -32.332   0.0 2.97 MW ML2MW
1969 06 01 1734 137.439 -29.618   0.0 3.11 MW ML2MW
1969 07 03 2140 138.556 -30.900   0.0 2.97 MW ML2MW
1969 07 29 1407 136.031 -34.364  11.6 2.99 MW ML2MW
