eventID,Agency,year,month,day,hour,minute,second,timeError,longitude,latitude,SemiMajor90,SemiMinor90,ErrorStrike,depth,depthError,magnitude,sigmaMagnitude,magnitudeType
188406171036,ML2MW,1884,6,17,10,36,0.0,,150.0,-37.0,,,,10.0,,3.00065810168,,ML
188409151341,ML2MW,1884,9,15,13,41,0.0,,138.833,-32.983,,,,6.0,,2.86949514826,,ML
188501051220,ML2MW,1885,1,5,12,20,0.0,,114.0,-29.0,,,,0.0,,5.92017416752,,ML
188501091735,ML2MW,1885,1,9,17,35,0.0,,145.3,-38.2,,,,10.0,,3.71431049482,,ML
188501210110,ML2MW,1885,1,21,1,10,0.0,,149.1,-36.3,,,,10.0,,4.18877203153,,ML
188503091320,ML2MW,1885,3,9,13,20,0.0,,144.9,-37.8,,,,10.0,,3.00065810168,,ML
188507031457,ML2MW,1885,7,3,14,57,0.0,,145.0,-37.8,,,,10.0,,3.00065810168,,ML
188510072356,ML2MW,1885,10,7,23,56,0.0,,147.0,-37.0,,,,10.0,,4.10728520766,,ML
188510270000,ML2MW,1885,10,27,0,0,0.0,,147.6,-37.1,,,,10.0,,3.00065810168,,ML
188603090000,ML2MW,1886,3,9,0,0,0.0,,144.9,-37.8,,,,10.0,,3.00065810168,,ML
188606010545,ML2MW,1886,6,1,5,45,0.0,,138.717,-35.117,,,,7.0,,3.34543479283,,ML
188607110645,ML2MW,1886,7,11,6,45,0.0,,138.617,-33.5,,,,11.0,,3.56386833272,,ML
188607141637,ML2MW,1886,7,14,16,37,0.0,,147.0,-37.0,,,,10.0,,3.71431049482,,ML
188609281845,ML2MW,1886,9,28,18,45,0.0,,138.9,-34.25,,,,10.0,,4.10728520766,,ML
188611291700,ML2MW,1886,11,29,17,0,0.0,,148.8,-34.75,,,,10.0,,4.96553166589,,ML
188612020843,ML2MW,1886,12,2,8,43,0.0,,143.5,-39.0,,,,10.0,,3.71431049482,,ML
188701081030,ML2MW,1887,1,8,10,30,0.0,,138.0,-32.45,,,,10.0,,4.69793614386,,ML
188704161310,ML2MW,1887,4,16,13,10,0.0,,139.0,-33.5,,,,10.0,,4.02676234422,,ML
188704162210,ML2MW,1887,4,16,22,10,0.0,,135.8,-34.3,,,,14.0,,5.14874848274,,ML
188707280655,ML2MW,1887,7,28,6,55,0.0,,147.0,-31.3,,,,10.0,,3.71431049482,,ML
188708012019,ML2MW,1887,8,1,20,19,0.0,,143.8,-39.0,,,,10.0,,3.71431049482,,ML
188708070410,ML2MW,1887,8,7,4,10,0.0,,138.45,-32.533,,,,8.0,,3.71431049482,,ML
188807052015,ML2MW,1888,7,5,20,15,0.0,,149.1,-34.8,,,,10.0,,4.78617069077,,ML
188808221500,ML2MW,1888,8,22,15,0,0.0,,149.0,-29.0,,,,10.0,,3.13567689684,,ML
188902120645,ML2MW,1889,2,12,6,45,0.0,,139.0,-34.0,,,,0.0,,4.18877203153,,ML
188903111250,ML2MW,1889,3,11,12,50,0.0,,137.75,-34.1,,,,8.0,,3.79097751652,,ML
188910271016,ML2MW,1889,10,27,10,16,0.0,,147.5,-37.0,,,,10.0,,3.00065810168,,ML
189007232130,ML2MW,1890,7,23,21,30,0.0,,138.7,-32.85,,,,8.0,,3.86860849865,,ML
189101050334,ML2MW,1891,1,5,3,34,0.0,,151.1,-25.4,,,,10.0,,3.56386833272,,ML
189106070424,ML2MW,1891,6,7,4,24,0.0,,144.9,-38.2,,,,10.0,,4.10728520766,,ML
189107051020,ML2MW,1891,7,5,10,20,0.0,,142.3,-38.3,,,,10.0,,3.00065810168,,ML
189107080550,ML2MW,1891,7,8,5,50,0.0,,146.4,-37.9,,,,10.0,,4.10728520766,,ML
189108290916,ML2MW,1891,8,29,9,16,0.0,,138.367,-31.917,,,,10.0,,4.02676234422,,ML
189110200620,ML2MW,1891,10,20,6,20,0.0,,145.5,-38.5,,,,10.0,,3.00065810168,,ML
189201261648,ML2MW,1892,1,26,16,48,0.0,,149.5,-40.4,,,,10.0,,6.32902206032,,ML
189212230000,ML2MW,1892,12,23,0,0,0.0,,145.1,-38.2,,,,10.0,,3.00065810168,,ML
189305201637,ML2MW,1893,5,20,16,37,0.0,,146.7,-38.9,,,,10.0,,3.00065810168,,ML
189307211815,ML2MW,1893,7,21,18,15,0.0,,147.5,-37.0,,,,10.0,,3.00065810168,,ML
189307221535,ML2MW,1893,7,22,15,35,0.0,,144.0,-37.0,,,,10.0,,3.34543479283,,ML
189308130210,ML2MW,1893,8,13,2,10,0.0,,138.97,-34.38,,,,10.0,,3.41728201236,,ML
189310091243,ML2MW,1893,10,9,12,43,0.0,,145.1,-37.0,,,,10.0,,3.00065810168,,ML
189312231436,ML2MW,1893,12,23,14,36,0.0,,145.1,-38.4,,,,10.0,,3.71431049482,,ML
189407112240,ML2MW,1894,7,11,22,40,0.0,,147.1,-37.4,,,,10.0,,3.00065810168,,ML
189407161245,ML2MW,1894,7,16,12,45,0.0,,143.5,-18.3,,,,0.0,,3.71431049482,,ML
189408071258,ML2MW,1894,8,7,12,58,0.0,,138.917,-34.167,,,,7.0,,3.20463223507,,ML
189411220315,ML2MW,1894,11,22,3,15,0.0,,149.5,-38.0,,,,10.0,,3.34543479283,,ML
189412100820,ML2MW,1894,12,10,8,20,0.0,,147.5,-37.0,,,,10.0,,3.00065810168,,ML
189505081050,ML2MW,1895,5,8,10,50,0.0,,143.5,-39.0,,,,10.0,,3.00065810168,,ML
189602011630,ML2MW,1896,2,1,16,30,0.0,,145.2,-38.2,,,,5.0,,3.00065810168,,ML
189602271100,ML2MW,1896,2,27,11,0,0.0,,146.5,-16.8,,,,25.0,,3.86860849865,,ML
189603280730,ML2MW,1896,3,28,7,30,0.0,,145.5,-38.0,,,,5.0,,2.67998042139,,ML
189605040555,ML2MW,1896,5,4,5,55,0.0,,139.85,-36.83,,,,10.0,,3.86860849865,,ML
189605091034,ML2MW,1896,5,9,10,34,0.0,,145.9,-38.1,,,,5.0,,3.00065810168,,ML
189605172000,ML2MW,1896,5,17,20,0,0.0,,141.6,-37.2,,,,nan,,3.00065810168,,ML
189605300000,ML2MW,1896,5,30,0,0,0.0,,146.3,-38.4,,,,10.0,,2.67998042139,,ML
189608131130,ML2MW,1896,8,13,11,30,0.0,,147.0,-37.0,,,,10.0,,3.71431049482,,ML
189608220256,ML2MW,1896,8,22,2,56,0.0,,138.917,-33.75,,,,0.0,,3.94720344122,,ML
189703291155,ML2MW,1897,3,29,11,55,0.0,,144.0,-35.7,,,,10.0,,3.71431049482,,ML
189704090000,ML2MW,1897,4,9,0,0,0.0,,140.67,-38.07,,,,10.0,,3.41728201236,,ML
189705100526,ML2MW,1897,5,10,5,26,0.0,,139.75,-37.3,,,,14.0,,5.92017416752,,ML
189706031400,ML2MW,1897,6,3,14,0,0.0,,141.5,-37.1,,,,10.0,,3.00065810168,,ML
189706120000,ML2MW,1897,6,12,0,0,0.0,,150.4,-34.5,,,,nan,,3.34543479283,,ML
189706151900,ML2MW,1897,6,15,19,0,0.0,,151.1,-24.9,,,,10.0,,3.13567689684,,ML
189709261900,ML2MW,1897,9,26,19,0,0.0,,147.5,-37.1,,,,10.0,,3.00065810168,,ML
189801280820,ML2MW,1898,1,28,8,20,0.0,,139.033,-34.417,,,,8.0,,3.41728201236,,ML
189801291120,ML2MW,1898,1,29,11,20,0.0,,145.5,-37.2,,,,10.0,,3.00065810168,,ML
189802050140,ML2MW,1898,2,5,1,40,0.0,,145.7,-37.7,,,,10.0,,3.00065810168,,ML
189809060415,ML2MW,1898,9,6,4,15,0.0,,145.7,-37.4,,,,10.0,,3.71431049482,,ML
189811220140,ML2MW,1898,11,22,1,40,0.0,,146.1,-37.1,,,,10.0,,3.00065810168,,ML
189812200535,ML2MW,1898,12,20,5,35,0.0,,144.5,-36.6,,,,5.0,,3.34543479283,,ML
189902050310,ML2MW,1899,2,5,3,10,0.0,,144.9,-38.5,,,,10.0,,3.00065810168,,ML
189904120025,ML2MW,1899,4,12,0,25,0.0,,142.8,-37.1,,,,10.0,,3.00065810168,,ML
189905210000,ML2MW,1899,5,21,0,0,0.0,,145.5,-38.1,,,,10.0,,3.00065810168,,ML
189906072130,ML2MW,1899,6,7,21,30,0.0,,144.3,-37.6,,,,10.0,,3.00065810168,,ML
189906211853,ML2MW,1899,6,21,18,53,0.0,,145.6,-37.2,,,,10.0,,3.00065810168,,ML
189911230715,ML2MW,1899,11,23,7,15,0.0,,144.75,-38.1,,,,10.0,,3.34543479283,,ML
189912011255,ML2MW,1899,12,1,12,55,0.0,,145.0,-35.0,,,,10.0,,4.52435893135,,ML
190003111730,ML2MW,1900,3,11,17,30,0.0,,142.5,-38.4,,,,10.0,,3.00065810168,,ML
190005260000,ML2MW,1900,5,26,0,0,0.0,,146.05,-37.05,,,,10.0,,3.00065810168,,ML
190005270225,ML2MW,1900,5,27,2,25,0.0,,145.9,-38.2,,,,10.0,,4.10728520766,,ML
190006051000,ML2MW,1900,6,5,10,0,0.0,,144.17,-37.88,,,,10.0,,3.34543479283,,ML
190009040910,ML2MW,1900,9,4,9,10,0.0,,146.15,-37.3,,,,10.0,,3.00065810168,,ML
190009161500,ML2MW,1900,9,16,15,0,0.0,,142.5,-38.4,,,,10.0,,3.00065810168,,ML
190010080448,ML2MW,1900,10,8,4,48,0.0,,146.58,-36.67,,,,10.0,,3.34543479283,,ML
190106152205,ML2MW,1901,6,15,22,5,0.0,,143.1,-38.7,,,,10.0,,3.00065810168,,ML
190111191540,ML2MW,1901,11,19,15,40,0.0,,146.4,-38.0,,,,10.0,,3.71431049482,,ML
190201210000,ML2MW,1902,1,21,0,0,0.0,,143.7,-38.7,,,,nan,,3.00065810168,,ML
190203081030,ML2MW,1902,3,8,10,30,0.0,,144.2,-37.0,,,,10.0,,3.34543479283,,ML
190205070510,ML2MW,1902,5,7,5,10,0.0,,138.5,-32.75,,,,0.0,,4.35463756057,,ML
190205131850,ML2MW,1902,5,13,18,50,0.0,,138.88,-34.15,,,,0.0,,3.34543479283,,ML
190205270000,ML2MW,1902,5,27,0,0,0.0,,144.6,-38.1,,,,10.0,,2.67998042139,,ML
190206052235,ML2MW,1902,6,5,22,35,0.0,,138.35,-33.166,,,,0.0,,3.06768551904,,ML
190207110000,ML2MW,1902,7,11,0,0,0.0,,146.4,-38.0,,,,10.0,,3.00065810168,,ML
190207201950,ML2MW,1902,7,20,19,50,0.0,,149.3,-37.8,,,,10.0,,3.00065810168,,ML
190207212051,ML2MW,1902,7,21,20,51,0.0,,145.33,-37.25,,,,10.0,,2.67998042139,,ML
190208020905,ML2MW,1902,8,2,9,5,0.0,,143.533,-36.133,,,,10.0,,3.71431049482,,ML
190208140000,ML2MW,1902,8,14,0,0,0.0,,143.1,-36.3,,,,10.0,,3.00065810168,,ML
190208292130,ML2MW,1902,8,29,21,30,0.0,,146.3,-36.4,,,,10.0,,3.00065810168,,ML
190209182100,ML2MW,1902,9,18,21,0,0.0,,138.5,-33.5,,,,10.0,,4.02676234422,,ML
190209191035,ML2MW,1902,9,19,10,35,0.0,,138.0,-35.0,,,,10.0,,5.43080341128,,ML
190209290000,ML2MW,1902,9,29,0,0,0.0,,143.8,-37.6,,,,0.0,,3.00065810168,,ML
190210222100,ML2MW,1902,10,22,21,0,0.0,,146.4,-38.0,,,,10.0,,3.71431049482,,ML
190210272130,ML2MW,1902,10,27,21,30,0.0,,146.6,-36.57,,,,10.0,,3.00065810168,,ML
190212171000,ML2MW,1902,12,17,10,0,0.0,,144.9,-38.5,,,,10.0,,3.00065810168,,ML
190212221245,ML2MW,1902,12,22,12,45,0.0,,144.8,-38.0,,,,20.0,,4.10728520766,,ML
190303271212,ML2MW,1903,3,27,12,12,0.0,,145.5,-38.2,,,,0.0,,3.34543479283,,ML
190304070101,ML2MW,1903,4,7,1,1,0.0,,138.45,-33.1,,,,10.0,,3.63860743355,,ML
190304260025,ML2MW,1903,4,26,0,25,0.0,,146.4,-38.0,,,,10.0,,3.00065810168,,ML
190306051930,ML2MW,1903,6,5,19,30,0.0,,141.6,-38.3,,,,0.0,,3.00065810168,,ML
190307100356,ML2MW,1903,7,10,3,56,0.0,,143.8,-37.0,,,,20.0,,3.71431049482,,ML
190307141028,ML2MW,1903,7,14,10,28,0.0,,142.533,-38.433,,,,10.0,,5.0566580941,,ML
190307201345,ML2MW,1903,7,20,13,45,0.0,,144.05,-37.14,,,,0.0,,3.00065810168,,ML
190307221930,ML2MW,1903,7,22,19,30,0.0,,146.2,-38.2,,,,10.0,,3.00065810168,,ML
190308040932,ML2MW,1903,8,4,9,32,0.0,,146.07,-38.62,,,,0.0,,3.00065810168,,ML
190308141030,ML2MW,1903,8,14,10,30,0.0,,142.2,-38.0,,,,0.0,,3.00065810168,,ML
190308142110,ML2MW,1903,8,14,21,10,0.0,,138.5,-33.917,,,,0.0,,3.79097751652,,ML
190308181255,ML2MW,1903,8,18,12,55,0.0,,142.2,-37.7,,,,0.0,,3.00065810168,,ML
190309041045,ML2MW,1903,9,4,10,45,0.0,,143.7,-36.9,,,,0.0,,3.71431049482,,ML
190309041510,ML2MW,1903,9,4,15,10,0.0,,145.4,-37.17,,,,0.0,,3.00065810168,,ML
190309231120,ML2MW,1903,9,23,11,20,0.0,,146.22,-37.02,,,,0.0,,3.00065810168,,ML
190404092205,ML2MW,1904,4,9,22,5,0.0,,147.0,-36.8,,,,10.0,,4.52435893135,,ML
190405271325,ML2MW,1904,5,27,13,25,0.0,,146.07,-38.44,,,,0.0,,3.71431049482,,ML
190407090926,ML2MW,1904,7,9,9,26,0.0,,145.4,-37.8,,,,5.0,,3.34543479283,,ML
190409211345,ML2MW,1904,9,21,13,45,0.0,,138.5,-31.8,,,,0.0,,3.71431049482,,ML
190409221145,ML2MW,1904,9,22,11,45,0.0,,145.73,-38.45,,,,0.0,,3.71431049482,,ML
190411060000,ML2MW,1904,11,6,0,0,0.0,,145.8,-38.1,,,,0.0,,3.00065810168,,ML
190501271600,ML2MW,1905,1,27,16,0,0.0,,146.5,-38.1,,,,10.0,,3.34543479283,,ML
190506271030,ML2MW,1905,6,27,10,30,0.0,,147.79,-37.34,,,,0.0,,3.71431049482,,ML
190507010900,ML2MW,1905,7,1,9,0,0.0,,145.33,-37.25,,,,0.0,,3.00065810168,,ML
190508211600,ML2MW,1905,8,21,16,0,0.0,,141.5,-36.5,,,,15.0,,4.96553166589,,ML
190508211835,ML2MW,1905,8,21,18,35,0.0,,138.8,-34.2,,,,14.0,,4.18877203153,,ML
190509181805,ML2MW,1905,9,18,18,5,0.0,,145.5,-38.5,,,,10.0,,3.00065810168,,ML
190509292130,ML2MW,1905,9,29,21,30,0.0,,145.2,-37.83,,,,5.0,,2.67998042139,,ML
190511150030,ML2MW,1905,11,15,0,30,0.0,,146.2,-38.5,,,,0.0,,3.00065810168,,ML
190511222330,ML2MW,1905,11,22,23,30,0.0,,147.1,-37.0,,,,0.0,,3.00065810168,,ML
190602171005,ML2MW,1906,2,17,10,5,0.0,,145.4,-37.8,,,,5.0,,3.00065810168,,ML
190602280000,ML2MW,1906,2,28,0,0,0.0,,145.35,-38.05,,,,0.0,,3.00065810168,,ML
190606171530,ML2MW,1906,6,17,15,30,0.0,,144.22,-37.08,,,,0.0,,3.00065810168,,ML
190608040910,ML2MW,1906,8,4,9,10,0.0,,147.8,-40.3,,,,0.0,,3.00065810168,,ML
190608100240,ML2MW,1906,8,10,2,40,0.0,,146.17,-38.42,,,,0.0,,3.00065810168,,ML
190609061400,ML2MW,1906,9,6,14,0,0.0,,147.28,-37.49,,,,0.0,,3.00065810168,,ML
190609112015,ML2MW,1906,9,11,20,15,0.0,,145.77,-38.5,,,,0.0,,3.00065810168,,ML
190701310750,ML2MW,1907,1,31,7,50,0.0,,148.5,-39.5,,,,10.0,,5.33582114133,,ML
190702201730,ML2MW,1907,2,20,17,30,0.0,,149.2,-34.8,,,,5.0,,3.71431049482,,ML
190702241900,ML2MW,1907,2,24,19,0,0.0,,146.4,-38.0,,,,10.0,,3.00065810168,,ML
190703311429,ML2MW,1907,3,31,14,29,0.0,,145.3,-38.1,,,,10.0,,3.71431049482,,ML
190703311520,ML2MW,1907,3,31,15,20,0.0,,145.25,-38.33,,,,10.0,,3.71431049482,,ML
190704042225,ML2MW,1907,4,4,22,25,0.0,,142.8,-37.1,,,,10.0,,3.00065810168,,ML
190705040000,ML2MW,1907,5,4,0,0,0.0,,142.3,-37.1,,,,10.0,,3.00065810168,,ML
190705161000,ML2MW,1907,5,16,10,0,0.0,,144.2,-38.0,,,,10.0,,3.00065810168,,ML
190705180700,ML2MW,1907,5,18,7,0,0.0,,146.2,-37.0,,,,5.0,,3.34543479283,,ML
190705271547,ML2MW,1907,5,27,15,47,0.0,,144.1,-37.0,,,,10.0,,3.34543479283,,ML
190705292258,ML2MW,1907,5,29,22,58,0.0,,140.75,-36.97,,,,10.0,,3.86860849865,,ML
190706081605,ML2MW,1907,6,8,16,5,0.0,,143.6,-38.9,,,,10.0,,3.00065810168,,ML
190706251804,ML2MW,1907,6,25,18,4,0.0,,144.3,-38.6,,,,10.0,,3.00065810168,,ML
190708060054,ML2MW,1907,8,6,0,54,0.0,,146.0,-38.0,,,,10.0,,4.10728520766,,ML
190710040930,ML2MW,1907,10,4,9,30,0.0,,145.1,-37.0,,,,10.0,,3.71431049482,,ML
190711100000,ML2MW,1907,11,10,0,0,0.0,,142.1,-10.6,,,,10.0,,3.94720344122,,ML
190803220100,ML2MW,1908,3,22,1,0,0.0,,143.6,-36.8,,,,10.0,,3.00065810168,,ML
190804091625,ML2MW,1908,4,9,16,25,0.0,,138.617,-33.917,,,,0.0,,4.27122281583,,ML
190804130200,ML2MW,1908,4,13,2,0,0.0,,142.1,-37.2,,,,10.0,,3.00065810168,,ML
190805040950,ML2MW,1908,5,4,9,50,0.0,,145.4,-42.0,,,,10.0,,4.52435893135,,ML
190805061600,ML2MW,1908,5,6,16,0,0.0,,146.1,-37.3,,,,10.0,,3.00065810168,,ML
190806091930,ML2MW,1908,6,9,19,30,0.0,,145.5,-38.1,,,,10.0,,3.71431049482,,ML
190810231750,ML2MW,1908,10,23,17,50,0.0,,143.5,-36.5,,,,15.0,,3.71431049482,,ML
190810270830,ML2MW,1908,10,27,8,30,0.0,,145.9,-38.1,,,,10.0,,3.00065810168,,ML
190811200450,ML2MW,1908,11,20,4,50,0.0,,150.0,-38.0,,,,10.0,,3.00065810168,,ML
190812191424,ML2MW,1908,12,19,14,24,0.0,,144.1,-37.1,,,,10.0,,3.00065810168,,ML
190903281757,ML2MW,1909,3,28,17,57,0.0,,145.0,-38.5,,,,10.0,,3.00065810168,,ML
190905311600,ML2MW,1909,5,31,16,0,0.0,,141.4,-37.6,,,,10.0,,3.71431049482,,ML
190908041105,ML2MW,1909,8,4,11,5,0.0,,145.4,-38.1,,,,10.0,,3.00065810168,,ML
190911150355,ML2MW,1909,11,15,3,55,0.0,,148.3,-37.8,,,,10.0,,3.71431049482,,ML
191003202115,ML2MW,1910,3,20,21,15,0.0,,145.9,-38.2,,,,10.0,,3.71431049482,,ML
191006010159,ML2MW,1910,6,1,1,59,0.0,,148.6,-36.2,,,,nan,,3.79097751652,,ML
191010241700,ML2MW,1910,10,24,17,0,0.0,,145.7,-38.1,,,,10.0,,3.00065810168,,ML
191010260830,ML2MW,1910,10,26,8,30,0.0,,145.2,-38.3,,,,10.0,,3.00065810168,,ML
191011242252,ML2MW,1910,11,24,22,52,42.0,,151.2,-25.7,,,,10.0,,4.27122281583,,ML
191012271115,ML2MW,1910,12,27,11,15,0.0,,143.9,-36.5,,,,10.0,,3.00065810168,,ML
191101051755,ML2MW,1911,1,5,17,55,0.0,,145.0,-37.9,,,,10.0,,3.00065810168,,ML
191102191340,ML2MW,1911,2,19,13,40,30.0,,139.083,-32.883,,,,6.0,,4.35463756057,,ML
191103071610,ML2MW,1911,3,7,16,10,0.0,,145.4,-38.1,,,,10.0,,3.00065810168,,ML
191103142310,ML2MW,1911,3,14,23,10,0.0,,145.7,-36.1,,,,10.0,,3.00065810168,,ML
191106111435,ML2MW,1911,6,11,14,35,0.0,,144.7,-38.1,,,,10.0,,3.34543479283,,ML
191108260915,ML2MW,1911,8,26,9,15,0.0,,141.8,-37.3,,,,10.0,,3.00065810168,,ML
191110261000,ML2MW,1911,10,26,10,0,0.0,,136.417,-33.667,,,,0.0,,4.96553166589,,ML
191110270250,ML2MW,1911,10,27,2,50,0.0,,143.6,-36.8,,,,10.0,,3.00065810168,,ML
191111040127,ML2MW,1911,11,4,1,27,0.0,,145.1,-42.1,,,,10.0,,4.35463756057,,ML
191201272009,ML2MW,1912,1,27,20,9,17.0,,150.5,-36.5,,,,10.0,,3.34543479283,,ML
191205050900,ML2MW,1912,5,5,9,0,0.0,,143.8,-37.1,,,,10.0,,3.00065810168,,ML
191208110715,ML2MW,1912,8,11,7,15,0.0,,143.5,-36.8,,,,10.0,,3.71431049482,,ML
191208160405,ML2MW,1912,8,16,4,5,0.0,,138.433,-33.067,,,,10.0,,3.41728201236,,ML
191303021745,ML2MW,1913,3,2,17,45,0.0,,146.0,-36.5,,,,15.0,,4.10728520766,,ML
191303082045,ML2MW,1913,3,8,20,45,0.0,,140.75,-36.97,,,,10.0,,3.20463223507,,ML
191305011620,ML2MW,1913,5,1,16,20,0.0,,152.5,-27.0,,,,10.0,,4.35463756057,,ML
