eventID,year,month,day,hour,minute,second,longitude,latitude,depth,magnitude,magnitudeType,Agency
705400,1976,11,1,6,53,2,149.547,-6.075,65.0,6.01,MW,
705403,1976,11,1,10,8,50,152.093,-5.718,15.0,5.64,MW,
705470,1976,11,3,9,54,42,95.194,4.202,35.0,5.5,MW,
705489,1976,11,3,20,30,20,149.587,-5.536,159.4,5.51,MW,
705679,1976,11,8,7,26,2,126.098,1.1,15.0,5.55,MW,
706073,1976,11,18,3,24,0,157.08,-8.793,15.0,6.42,MW,gcmt
706077,1976,11,18,5,43,41,135.059,-4.21,15.0,6.48,MW,gcmt
706193,1976,11,21,17,34,22,128.17,3.862,78.1,5.76,MW,
706384,1976,11,26,9,53,6,148.195,-5.616,185.0,5.73,MW,
704343,1976,12,4,15,32,0,126.488,1.954,15.0,5.56,MW,
704449,1976,12,7,12,10,35,156.093,-7.157,35.0,5.58,MW,
704539,1976,12,9,15,56,39,152.063,-5.982,10.0,5.85,MW,
704578,1976,12,10,20,34,29,103.257,-4.796,66.9,5.57,MW,
704731,1976,12,15,3,19,31,129.018,-3.111,25.0,5.46,MW,
704764,1976,12,15,22,59,55,119.528,-8.33,172.7,5.62,MW,
704958,1976,12,20,23,56,57,125.986,0.503,35.0,5.77,MW,
705101,1976,12,24,10,12,6,152.815,-4.334,15.0,5.59,MW,
705145,1976,12,25,21,23,3,153.913,-5.721,47.5,5.66,MW,
705387,1976,12,31,21,9,58,135.76,-2.563,15.0,5.6,MW,
703004,1977,1,1,17,35,55,108.875,-7.869,108.7,5.87,MW,gcmt
703006,1977,1,1,19,1,40,126.597,-2.402,20.0,6.33,MW,gcmt
703036,1977,1,2,9,55,31,119.034,-10.024,20.0,6.26,MW,gcmt
703209,1977,1,6,6,11,43,144.514,-3.63,30.0,6.76,MW,gcmt
703249,1977,1,7,7,9,33,114.656,-52.311,10.0,5.56,MW,
703304,1977,1,8,10,55,20,140.193,-3.545,25.0,5.72,MW,
703307,1977,1,8,12,24,44,150.963,-5.62,35.0,5.68,MW,gcmt
703457,1977,1,12,23,35,20,99.808,1.681,179.4,5.9,MW,gcmt
703840,1977,1,22,4,18,37,127.124,-3.495,60.0,5.53,MW,
703935,1977,1,25,2,37,41,134.4,-1.823,15.0,5.7,MW,gcmt
703954,1977,1,25,10,31,8,164.715,-10.99,37.1,5.82,MW,gcmt
704021,1977,1,27,13,59,43,152.912,-6.465,30.0,5.76,MW,gcmt
704078,1977,1,29,0,52,51,151.93,-5.194,35.0,5.66,MW,gcmt
702359,1977,2,13,4,21,30,152.25,-5.568,35.0,5.54,MW,
702370,1977,2,13,13,6,52,125.12,-0.073,35.0,5.91,MW,gcmt
702481,1977,2,16,10,40,23,126.014,0.533,43.7,6.01,MW,gcmt
702821,1977,2,25,0,59,40,147.648,-6.391,50.0,5.72,MW,gcmt
702824,1977,2,25,1,18,54,147.626,-6.338,50.0,6.13,MW,gcmt
702912,1977,2,27,8,30,2,104.684,-6.527,65.0,5.68,MW,
700704,1977,3,4,23,22,52,138.709,-1.791,25.0,5.68,MW,
700765,1977,3,6,12,47,20,123.754,-8.305,35.0,5.67,MW,gcmt
700809,1977,3,7,13,47,31,123.124,1.966,35.0,5.67,MW,
700840,1977,3,8,8,7,19,156.37,-8.313,15.0,5.85,MW,gcmt
700862,1977,3,8,23,17,31,99.822,0.501,25.0,6.12,MW,gcmt
700907,1977,3,9,23,1,13,127.083,2.653,20.0,5.54,MW,gcmt
700980,1977,3,11,23,17,29,125.479,0.21,15.0,5.47,MW,
701127,1977,3,15,8,55,4,131.069,-5.016,75.8,6.16,MW,gcmt
701144,1977,3,15,19,55,45,155.029,-6.692,40.0,6.0,MW,gcmt
701281,1977,3,19,2,32,47,152.203,-5.521,15.0,5.53,MW,
701598,1977,3,24,7,2,4,130.118,-6.912,85.0,5.74,MW,
699269,1977,4,2,6,46,20,125.303,-2.177,35.0,5.86,MW,
699411,1977,4,5,11,47,23,153.073,-4.662,60.0,5.47,MW,
699533,1977,4,7,22,15,14,130.049,-6.566,155.0,5.59,MW,
699662,1977,4,11,2,15,16,114.656,-52.369,10.0,5.47,MW,gcmt
699792,1977,4,13,12,45,44,126.799,3.807,44.9,5.36,MW,gcmt
700007,1977,4,19,21,46,37,125.342,-5.595,560.0,5.75,MW,gcmt
700050,1977,4,20,23,13,11,160.5,-9.858,30.0,6.79,MW,gcmt
700053,1977,4,20,23,42,54,160.359,-9.932,30.0,7.24,MW,gcmt
700054,1977,4,20,23,49,16,160.882,-9.854,30.0,7.07,MW,gcmt
700060,1977,4,21,0,44,31,159.769,-9.719,35.0,5.73,MW,
700063,1977,4,21,1,20,34,160.031,-9.88,30.0,5.61,MW,
700084,1977,4,21,4,24,11,160.723,-9.961,30.0,7.33,MW,gcmt
700088,1977,4,21,5,6,29,160.794,-10.2,30.0,5.86,MW,
700097,1977,4,21,7,18,51,160.811,-10.233,30.0,6.13,MW,
700108,1977,4,21,9,45,39,160.774,-10.157,30.0,5.84,MW,
700162,1977,4,22,3,10,59,160.69,-10.142,30.0,5.97,MW,gcmt
700166,1977,4,22,5,26,35,118.965,-7.715,20.0,5.5,MW,gcmt
700188,1977,4,22,13,20,36,160.229,-9.907,30.0,5.6,MW,
700196,1977,4,22,18,25,14,160.634,-10.048,43.4,5.5,MW,
700265,1977,4,24,6,28,54,160.291,-9.946,30.0,5.56,MW,
698349,1977,5,10,22,28,32,127.332,-1.104,12.2,5.38,MW,gcmt
698782,1977,5,20,22,51,16,101.872,-4.384,37.0,5.6,MW,gcmt
698785,1977,5,20,23,56,29,160.581,-9.976,30.0,5.65,MW,gcmt
698893,1977,5,23,21,55,56,98.551,0.626,42.4,5.51,MW,gcmt
698960,1977,5,25,14,55,46,95.757,4.327,56.4,6.35,MW,gcmt
699062,1977,5,27,22,58,15,159.25,-9.348,40.0,5.54,MW,
699067,1977,5,28,5,51,48,120.486,-1.909,35.0,6.12,MW,gcmt
696880,1977,6,5,15,19,12,152.017,-4.522,120.0,5.69,MW,
697036,1977,6,8,21,18,4,112.927,-5.912,630.0,5.65,MW,gcmt
697081,1977,6,10,2,35,18,101.455,-3.089,55.2,5.56,MW,gcmt
697097,1977,6,10,14,48,15,130.138,-4.972,20.0,5.66,MW,
697307,1977,6,15,22,41,51,147.351,-5.576,179.8,5.48,MW,
697441,1977,6,18,20,4,45,127.797,-4.047,10.0,5.54,MW,
697444,1977,6,18,22,10,52,159.79,-9.724,15.0,6.08,MW,gcmt
697456,1977,6,19,7,32,15,125.059,4.625,278.2,5.9,MW,gcmt
697861,1977,6,28,22,2,44,125.225,-0.052,35.0,5.62,MW,
697879,1977,6,29,7,24,27,127.765,-7.532,75.0,6.17,MW,gcmt
695399,1977,7,2,0,55,11,160.504,-9.922,20.0,6.11,MW,gcmt
695463,1977,7,3,14,39,15,126.279,1.396,44.4,6.27,MW,gcmt
695675,1977,7,8,8,48,6,154.672,-5.842,139.4,5.52,MW,gcmt
695825,1977,7,11,15,56,4,157.731,-8.767,15.0,5.57,MW,
695838,1977,7,11,22,39,52,134.915,0.534,15.0,5.5,MW,gcmt
696025,1977,7,16,7,11,3,133.573,-5.811,15.0,5.63,MW,
696121,1977,7,18,18,11,40,110.243,-8.686,60.0,5.64,MW,
696209,1977,7,21,2,11,28,147.492,-5.903,95.0,5.46,MW,gcmt
696226,1977,7,21,11,53,21,158.823,-53.918,15.0,6.87,MW,gcmt
696545,1977,7,29,11,15,43,155.597,-8.082,10.0,7.14,MW,gcmt
694175,1977,8,6,11,26,10,155.846,-7.015,55.0,5.47,MW,gcmt
694291,1977,8,8,12,58,46,161.361,-10.499,32.5,5.71,MW,gcmt
694435,1977,8,12,0,7,53,155.073,-6.518,60.0,5.75,MW,gcmt
694464,1977,8,12,21,45,36,148.317,-9.291,15.0,5.31,MW,gcmt
694539,1977,8,14,21,38,56,107.595,-7.807,65.0,6.07,MW,gcmt
694738,1977,8,19,5,8,42,118.372,-11.163,25.0,5.75,MW,gcmt
694739,1977,8,19,6,8,55,118.378,-11.164,25.0,8.31,MW,gcmt
694740,1977,8,19,6,43,28,118.434,-10.911,15.0,6.17,MW,
694742,1977,8,19,7,10,53,119.11,-11.001,15.0,5.52,MW,
694745,1977,8,19,7,38,7,117.348,-10.229,35.0,5.59,MW,
694753,1977,8,19,10,50,34,119.307,-10.961,22.0,5.5,MW,
694756,1977,8,19,11,33,28,118.599,-11.027,25.0,5.71,MW,
694761,1977,8,19,13,23,37,119.145,-10.903,25.0,5.98,MW,
694781,1977,8,19,19,38,59,118.987,-10.931,25.0,5.81,MW,
694783,1977,8,19,20,20,19,119.102,-10.95,25.0,5.88,MW,gcmt
694785,1977,8,19,21,35,3,119.148,-10.945,25.0,5.82,MW,gcmt
694801,1977,8,20,3,58,42,119.057,-10.994,25.0,5.8,MW,
694802,1977,8,20,4,20,30,118.198,-11.237,25.0,5.71,MW,
694812,1977,8,20,9,21,51,119.134,-11.226,25.0,6.29,MW,gcmt
694840,1977,8,20,19,16,33,119.039,-11.089,25.0,6.59,MW,gcmt
694855,1977,8,21,2,12,25,118.872,-11.238,25.0,5.73,MW,gcmt
694856,1977,8,21,2,21,32,118.987,-11.175,15.0,5.55,MW,
694873,1977,8,21,9,29,35,119.263,-11.349,21.9,5.5,MW,
694898,1977,8,21,20,29,41,119.151,-11.009,25.0,5.58,MW,gcmt
694899,1977,8,21,20,37,46,119.065,-10.898,25.0,5.57,MW,
694967,1977,8,23,10,24,12,117.578,-11.468,25.0,5.47,MW,gcmt
695072,1977,8,25,18,5,10,119.283,-10.713,25.0,6.31,MW,gcmt
695103,1977,8,26,8,26,37,119.153,-10.919,25.0,6.01,MW,gcmt
695127,1977,8,26,22,54,51,123.282,0.073,200.0,5.52,MW,
695141,1977,8,27,7,12,24,125.349,-8.216,30.0,7.03,MW,gcmt
695152,1977,8,27,10,42,33,125.17,-8.422,30.0,5.55,MW,
695207,1977,8,28,20,10,4,146.281,-1.046,15.0,5.83,MW,gcmt
695305,1977,8,30,21,10,55,118.966,-11.111,37.5,5.49,MW,
692724,1977,9,2,10,36,29,119.021,-10.992,31.3,6.17,MW,gcmt
692854,1977,9,5,10,5,22,128.114,3.182,71.6,5.63,MW,
692891,1977,9,6,4,33,27,161.103,-10.275,55.0,5.64,MW,gcmt
692892,1977,9,6,5,0,39,126.387,1.612,55.0,5.54,MW,gcmt
692896,1977,9,6,8,52,28,143.07,-6.207,10.0,5.76,MW,gcmt
692926,1977,9,7,0,43,34,142.404,-3.187,25.0,5.67,MW,
692927,1977,9,7,1,19,23,119.45,-11.189,20.0,5.5,MW,gcmt
692933,1977,9,7,4,53,2,127.558,-1.656,60.0,5.5,MW,gcmt
693054,1977,9,10,13,39,6,107.085,-6.471,141.7,5.67,MW,gcmt
693109,1977,9,11,14,16,5,112.055,-9.404,44.8,5.52,MW,
693461,1977,9,19,5,13,10,126.656,-1.955,25.0,6.25,MW,gcmt
693463,1977,9,19,5,51,33,126.83,-1.808,25.0,5.6,MW,
693642,1977,9,23,5,57,55,118.046,-11.247,20.0,5.77,MW,gcmt
693753,1977,9,25,18,31,40,117.2,-11.244,25.0,5.6,MW,gcmt
691219,1977,10,1,12,52,31,117.419,-10.027,25.0,5.67,MW,gcmt
691272,1977,10,2,15,44,39,153.27,-4.436,65.0,5.63,MW,
691331,1977,10,3,22,44,57,98.649,0.394,41.1,5.59,MW,
691438,1977,10,5,18,51,10,117.157,-11.268,25.0,5.51,MW,gcmt
691490,1977,10,6,22,13,27,103.28,-4.649,95.0,5.54,MW,
691494,1977,10,7,4,45,45,117.351,-10.019,35.0,6.02,MW,gcmt
691496,1977,10,7,5,39,38,117.476,-10.168,35.0,5.51,MW,gcmt
691513,1977,10,7,12,10,46,117.251,-9.93,35.0,6.43,MW,gcmt
691521,1977,10,7,14,38,38,119.358,-11.286,37.5,5.52,MW,
691529,1977,10,7,17,1,15,117.235,-9.88,35.0,6.0,MW,gcmt
691530,1977,10,7,17,36,48,117.185,-9.893,31.7,5.99,MW,gcmt
691535,1977,10,7,19,4,18,117.273,-9.987,33.3,5.62,MW,gcmt
691541,1977,10,7,21,36,12,117.266,-9.883,31.9,5.89,MW,gcmt
691597,1977,10,9,10,3,23,117.098,-10.0,36.9,5.59,MW,gcmt
691761,1977,10,13,0,39,37,143.983,-54.516,15.0,5.82,MW,gcmt
691852,1977,10,15,2,12,37,126.603,0.462,67.6,5.55,MW,
691871,1977,10,15,20,59,37,147.123,-5.603,194.0,5.5,MW,
691914,1977,10,16,21,9,17,117.023,-9.675,18.3,6.23,MW,gcmt
691936,1977,10,17,10,41,6,126.869,-1.064,25.0,5.66,MW,gcmt
691974,1977,10,18,8,31,8,130.475,-6.398,121.9,5.55,MW,
692082,1977,10,20,11,35,23,117.009,-9.829,20.0,5.62,MW,
692089,1977,10,20,13,16,14,128.528,2.442,35.0,5.61,MW,
692282,1977,10,25,6,50,46,116.919,-9.872,35.0,5.53,MW,gcmt
692523,1977,10,29,16,25,26,124.43,0.085,85.0,5.64,MW,
692535,1977,10,29,20,15,46,146.6,-6.199,106.6,6.06,MW,gcmt
692556,1977,10,30,1,51,1,118.744,-10.192,35.0,5.62,MW,gcmt
689939,1977,11,5,6,2,56,161.07,-10.127,45.0,5.62,MW,gcmt
690001,1977,11,6,17,17,56,123.435,0.05,132.0,5.6,MW,
690054,1977,11,7,22,57,16,156.122,-7.124,65.0,5.73,MW,gcmt
690223,1977,11,11,21,54,21,143.689,-6.821,25.0,5.61,MW,
690492,1977,11,17,17,18,27,104.695,-6.011,35.0,5.55,MW,
690528,1977,11,18,10,17,43,101.975,-4.436,44.0,6.12,MW,gcmt
690704,1977,11,22,15,56,44,161.148,-10.131,89.9,6.33,MW,gcmt
690707,1977,11,22,16,46,57,129.359,-7.008,170.9,5.55,MW,
691022,1977,11,27,9,33,45,120.653,-0.808,35.0,5.84,MW,gcmt
691056,1977,11,27,21,53,16,126.25,2.995,27.5,5.46,MW,
688547,1977,12,2,4,13,54,145.052,-5.033,56.4,6.04,MW,gcmt
688619,1977,12,3,13,41,23,95.885,3.563,44.1,6.04,MW,gcmt
688759,1977,12,6,17,52,33,118.061,-11.31,15.0,5.97,MW,gcmt
689308,1977,12,20,11,31,35,117.678,-7.932,25.0,5.67,MW,
689357,1977,12,21,18,6,13,126.823,-0.928,25.0,5.59,MW,
689365,1977,12,21,21,15,2,126.735,-1.005,27.7,5.38,MW,gcmt
689505,1977,12,25,8,23,25,128.829,-7.307,115.0,5.54,MW,
689532,1977,12,26,6,44,57,126.8,2.543,75.7,5.56,MW,gcmt
689677,1977,12,30,10,38,21,151.788,-5.103,73.5,5.84,MW,gcmt
689726,1977,12,31,18,40,13,161.413,-10.16,83.4,5.57,MW,
687399,1978,1,8,22,30,58,102.613,-4.32,78.6,5.5,MW,
687713,1978,1,14,13,49,45,126.455,1.687,50.0,5.63,MW,gcmt
687719,1978,1,14,14,55,50,113.52,-10.832,15.0,5.6,MW,
688041,1978,1,20,0,24,23,159.584,-9.638,25.0,5.66,MW,gcmt
688070,1978,1,20,21,31,15,123.377,-4.267,30.0,5.44,MW,gcmt
688084,1978,1,21,0,41,5,161.326,-10.108,35.0,5.62,MW,
688235,1978,1,24,15,32,23,148.846,-6.014,79.5,6.11,MW,gcmt
688288,1978,1,25,23,18,59,151.717,-5.294,58.3,6.6,MW,gcmt
688390,1978,1,28,23,20,31,129.597,-7.13,20.0,5.78,MW,
688423,1978,1,29,14,17,31,152.724,-4.213,15.0,6.03,MW,gcmt
685979,1978,2,2,7,58,8,151.837,-5.548,50.0,6.1,MW,gcmt
686029,1978,2,3,14,33,38,125.571,4.82,186.7,5.81,MW,gcmt
686167,1978,2,7,7,1,41,123.953,-0.119,73.4,6.38,MW,gcmt
686360,1978,2,11,21,57,45,147.644,-6.174,65.0,5.54,MW,
686379,1978,2,12,3,34,30,123.906,-8.61,101.3,5.79,MW,gcmt
686474,1978,2,14,0,3,49,106.971,-7.784,53.0,5.6,MW,
686533,1978,2,15,7,0,27,139.324,-4.451,20.0,5.63,MW,
686593,1978,2,16,23,31,19,128.769,-3.393,51.0,5.37,MW,gcmt
686640,1978,2,18,3,43,14,102.954,-4.633,43.7,5.62,MW,
686696,1978,2,19,12,19,37,129.06,-3.703,102.4,6.0,MW,gcmt
686786,1978,2,20,23,51,47,129.048,-6.996,15.0,5.41,MW,gcmt
686805,1978,2,21,7,14,55,125.226,-5.02,516.6,6.8,MW,bibliog
686807,1978,2,21,7,47,21,125.181,-5.062,520.0,6.19,MW,gcmt
686972,1978,2,25,4,29,35,152.803,-4.221,20.0,5.55,MW,gcmt
686976,1978,2,25,6,10,34,117.03,-9.779,19.5,5.71,MW,gcmt
687042,1978,2,27,0,37,26,140.934,-53.886,15.0,5.86,MW,gcmt
684582,1978,3,4,14,58,13,152.983,-4.728,70.0,6.26,MW,gcmt
684654,1978,3,6,5,4,14,151.78,-4.9,90.0,5.74,MW,gcmt
684801,1978,3,9,21,43,3,149.908,-6.015,25.0,5.9,MW,
684827,1978,3,10,13,58,42,119.032,-11.052,20.0,5.64,MW,
684853,1978,3,11,4,18,5,125.975,1.705,63.5,5.87,MW,gcmt
684862,1978,3,11,10,38,22,127.596,0.336,198.5,5.56,MW,
684864,1978,3,11,11,54,41,119.078,-10.982,15.0,5.55,MW,gcmt
685642,1978,3,26,0,5,57,125.308,-0.173,49.0,5.65,MW,
685746,1978,3,27,10,36,7,125.122,-8.76,70.0,6.06,MW,gcmt
685766,1978,3,27,21,52,6,127.371,-5.242,405.0,5.64,MW,gcmt
685819,1978,3,29,4,2,21,148.656,-6.065,55.0,5.92,MW,gcmt
685907,1978,3,31,7,1,55,154.854,-6.513,30.0,5.74,MW,gcmt
683203,1978,4,3,9,48,38,133.851,-4.937,50.0,6.28,MW,gcmt
683291,1978,4,5,4,20,31,141.389,-3.368,10.0,5.53,MW,
683537,1978,4,9,23,6,4,148.303,-6.064,60.0,5.6,MW,
683570,1978,4,10,20,52,18,116.552,-11.425,20.0,6.58,MW,gcmt
683582,1978,4,11,2,41,43,148.936,-9.364,15.0,5.96,MW,gcmt
683614,1978,4,11,17,1,30,141.216,-2.884,10.0,5.45,MW,
683925,1978,4,18,17,51,27,128.504,-3.839,136.5,5.58,MW,
684194,1978,4,25,4,24,54,124.597,4.664,35.0,6.22,MW,gcmt
684205,1978,4,25,7,34,56,138.898,-2.844,49.1,5.87,MW,gcmt
684259,1978,4,26,10,10,7,142.14,-5.638,15.0,5.55,MW,
684376,1978,4,29,2,26,49,103.917,-5.95,42.9,5.57,MW,gcmt
684379,1978,4,29,4,21,10,160.595,-9.815,30.0,6.07,MW,gcmt
681677,1978,5,1,11,41,23,124.901,-9.409,30.0,5.59,MW,gcmt
681736,1978,5,3,2,29,56,127.16,3.538,37.4,5.35,MW,gcmt
681975,1978,5,8,11,37,39,131.878,-6.288,35.0,5.53,MW,
682631,1978,5,23,6,1,4,127.274,-0.758,25.0,6.02,MW,gcmt
682690,1978,5,24,6,11,59,159.86,-53.116,10.0,5.61,MW,
682781,1978,5,25,22,20,52,125.289,-0.065,41.8,5.5,MW,gcmt
682941,1978,5,29,0,19,17,139.078,-1.902,15.0,5.71,MW,gcmt
682972,1978,5,29,17,25,2,154.7,-6.479,50.0,5.86,MW,
680241,1978,6,1,4,23,36,151.081,-0.061,23.5,5.49,MW,
680290,1978,6,2,11,30,10,146.64,-1.161,37.6,5.79,MW,gcmt
680613,1978,6,10,8,0,18,155.013,-6.31,69.2,5.67,MW,
680625,1978,6,10,17,38,21,114.201,-6.125,526.5,5.89,MW,gcmt
680680,1978,6,12,0,6,19,102.639,-5.266,27.5,5.48,MW,gcmt
680916,1978,6,15,13,30,47,128.916,-7.247,162.6,5.83,MW,gcmt
680951,1978,6,16,7,11,48,157.813,-8.818,15.0,5.51,MW,
681384,1978,6,24,6,24,46,151.186,-3.431,10.0,5.5,MW,
681391,1978,6,24,9,31,44,102.322,-5.131,30.0,6.41,MW,gcmt
681392,1978,6,24,9,35,18,102.214,-5.143,30.0,6.05,MW,
681393,1978,6,24,11,1,38,102.129,-5.231,35.0,5.73,MW,
681398,1978,6,24,13,18,48,147.185,-7.353,25.0,5.54,MW,
678864,1978,7,2,13,24,34,103.872,-6.172,41.1,5.53,MW,
678891,1978,7,3,3,12,34,154.709,-7.431,15.0,5.55,MW,
679102,1978,7,8,3,6,50,126.221,0.562,50.2,5.96,MW,gcmt
679457,1978,7,16,22,13,24,143.912,-6.637,15.0,5.52,MW,gcmt
679647,1978,7,21,10,56,9,146.093,-5.697,51.4,5.32,MW,gcmt
679684,1978,7,22,6,9,10,146.988,-6.588,24.0,5.3,MW,gcmt
679692,1978,7,22,11,51,48,152.759,-4.147,30.0,6.21,MW,gcmt
679843,1978,7,24,11,5,37,150.969,-6.072,30.0,5.86,MW,gcmt
679991,1978,7,26,20,58,22,117.717,-8.182,15.0,5.54,MW,
680084,1978,7,28,18,4,42,121.665,-10.136,40.3,5.28,MW,gcmt
677510,1978,8,2,0,23,46,138.598,-1.756,25.0,5.48,MW,gcmt
677600,1978,8,3,23,25,34,131.771,-0.208,35.0,6.36,MW,gcmt
677659,1978,8,5,4,12,46,151.08,-3.545,35.0,6.15,MW,gcmt
677681,1978,8,5,15,46,37,152.284,-3.532,252.0,5.92,MW,gcmt
677685,1978,8,5,18,52,10,102.27,-4.042,50.6,5.61,MW,gcmt
677786,1978,8,8,10,12,56,131.911,-0.657,35.0,5.54,MW,
677975,1978,8,13,10,12,43,126.668,4.709,35.0,5.67,MW,
678046,1978,8,14,23,45,2,146.877,-7.895,142.9,5.92,MW,gcmt
678079,1978,8,15,17,10,59,125.655,-8.115,40.1,5.66,MW,
678393,1978,8,22,14,29,37,153.018,-5.982,15.0,5.65,MW,
678453,1978,8,23,19,34,0,126.543,4.07,35.0,5.7,MW,
678644,1978,8,28,8,4,14,164.337,-49.367,15.0,5.49,MW,gcmt
678728,1978,8,30,8,24,54,126.778,3.588,15.0,5.57,MW,
678755,1978,8,30,20,28,57,147.103,-5.895,69.9,5.62,MW,gcmt
676107,1978,9,1,9,56,3,156.57,-7.49,33.0,6.35,MW,gcmt
676108,1978,9,1,10,7,51,156.635,-7.388,15.0,5.66,MW,
676152,1978,9,2,3,24,9,156.678,-7.175,23.3,5.68,MW,
676161,1978,9,2,7,39,18,105.376,-5.964,15.0,5.55,MW,
676362,1978,9,5,19,40,29,155.034,-6.592,54.8,5.53,MW,
676472,1978,9,8,12,28,40,126.514,4.013,35.0,5.54,MW,gcmt
676904,1978,9,18,8,17,5,146.034,-5.622,30.0,5.5,MW,
677027,1978,9,21,6,27,16,105.418,-6.87,40.0,5.62,MW,
677253,1978,9,26,6,7,46,120.308,1.125,36.9,5.63,MW,gcmt
674829,1978,10,3,9,23,57,142.566,-3.227,13.1,5.52,MW,
674950,1978,10,5,15,56,28,118.847,-10.137,30.0,5.57,MW,
675216,1978,10,10,17,18,44,164.644,-10.834,15.0,5.55,MW,
675228,1978,10,10,23,47,59,147.415,-6.488,95.0,5.61,MW,gcmt
675287,1978,10,12,7,4,15,122.444,0.837,64.1,5.53,MW,
675391,1978,10,14,22,56,1,152.915,-4.424,30.0,5.58,MW,gcmt
675401,1978,10,15,5,36,14,148.144,-5.64,160.0,5.76,MW,gcmt
675552,1978,10,18,17,14,12,139.147,-2.682,10.0,5.57,MW,
675635,1978,10,20,18,4,1,150.926,-3.315,15.0,5.62,MW,gcmt
675788,1978,10,25,0,15,23,122.865,-6.145,15.0,5.67,MW,
675974,1978,10,29,4,6,2,152.028,-5.33,30.0,5.55,MW,gcmt
675995,1978,10,29,16,37,21,141.207,-3.179,15.0,5.55,MW,
673505,1978,11,4,22,29,25,162.143,-11.424,30.0,6.98,MW,gcmt
673507,1978,11,4,22,51,55,162.154,-11.189,30.0,6.1,MW,
673529,1978,11,5,3,57,4,162.303,-11.083,30.0,5.83,MW,gcmt
673562,1978,11,5,22,2,8,162.225,-11.137,30.0,7.02,MW,gcmt
673657,1978,11,7,17,34,1,162.232,-11.002,30.0,6.23,MW,gcmt
673712,1978,11,9,0,51,31,161.36,-10.726,35.0,6.04,MW,gcmt
673781,1978,11,10,13,25,1,162.005,-11.052,30.0,5.65,MW,
674035,1978,11,16,16,47,37,135.152,-3.201,32.3,5.42,MW,gcmt
674164,1978,11,19,16,28,38,154.842,-7.176,15.8,5.47,MW,gcmt
674165,1978,11,19,17,13,40,129.51,-4.63,155.0,5.6,MW,
674183,1978,11,20,2,35,31,154.79,-7.148,14.2,5.51,MW,
674239,1978,11,21,11,3,41,146.844,-3.219,10.0,5.97,MW,
674268,1978,11,22,0,7,37,126.431,1.559,50.3,5.37,MW,gcmt
674424,1978,11,25,5,22,43,125.497,-5.237,10.3,5.55,MW,
674559,1978,11,27,23,50,23,162.197,-10.913,35.0,6.17,MW,gcmt
671793,1978,12,1,15,35,18,161.547,-10.218,65.0,5.83,MW,gcmt
671906,1978,12,3,3,44,59,155.097,-7.227,15.0,5.54,MW,
671939,1978,12,3,12,18,57,152.459,-4.519,15.0,5.84,MW,gcmt
672314,1978,12,10,2,38,3,129.855,-4.462,15.0,5.73,MW,gcmt
672366,1978,12,11,3,33,54,117.928,-7.063,481.0,6.0,MW,gcmt
672534,1978,12,14,19,25,59,126.009,0.547,43.9,6.12,MW,gcmt
672677,1978,12,18,8,26,20,95.394,4.19,65.0,5.74,MW,gcmt
672697,1978,12,18,18,58,1,130.689,-6.212,98.6,5.66,MW,
672773,1978,12,20,13,2,32,105.199,-6.711,52.6,5.53,MW,
672779,1978,12,20,15,51,56,126.735,3.866,15.0,5.49,MW,gcmt
672822,1978,12,21,14,36,52,162.617,-11.115,10.0,6.41,MW,gcmt
672878,1978,12,23,5,10,51,121.169,-8.364,30.0,6.1,MW,gcmt
673153,1978,12,28,6,21,50,154.213,-5.411,134.7,5.57,MW,gcmt
670578,1979,1,4,2,10,4,147.739,-3.077,15.0,5.41,MW,
670717,1979,1,7,2,3,42,153.433,-4.466,100.0,5.56,MW,gcmt
670759,1979,1,8,7,27,4,136.002,-4.218,18.6,5.55,MW,gcmt
670897,1979,1,11,6,28,14,101.167,-4.074,25.0,6.23,MW,gcmt
671103,1979,1,16,15,5,7,96.176,-45.574,10.0,6.26,MW,gcmt
671140,1979,1,17,19,33,22,126.653,1.848,45.0,5.55,MW,
671354,1979,1,23,12,58,46,145.698,-5.285,92.5,5.55,MW,
669219,1979,2,3,7,47,30,126.058,-0.011,55.0,6.03,MW,gcmt
669267,1979,2,4,2,14,0,159.396,-8.552,113.6,5.47,MW,
669519,1979,2,9,15,55,42,145.17,-3.46,15.0,5.59,MW,
669578,1979,2,10,19,2,21,130.49,-7.695,15.0,5.61,MW,
669900,1979,2,18,2,42,34,116.182,-6.885,20.0,5.34,MW,gcmt
670159,1979,2,23,16,35,48,132.091,-0.274,17.6,5.36,MW,gcmt
670255,1979,2,26,4,55,53,156.438,-8.063,15.0,5.38,MW,gcmt
670307,1979,2,27,4,37,12,165.92,-10.871,58.6,5.5,MW,
667657,1979,3,4,19,50,18,143.402,-3.285,16.0,5.6,MW,gcmt
667839,1979,3,8,14,49,55,120.383,0.993,30.5,6.36,MW,gcmt
667858,1979,3,9,1,26,36,147.863,-9.632,35.0,6.29,MW,gcmt
668433,1979,3,18,16,44,16,125.21,-8.298,23.9,5.54,MW,
668691,1979,3,22,8,11,11,126.146,0.46,47.0,5.5,MW,
668911,1979,3,26,7,21,5,128.67,-7.334,151.1,5.48,MW,
668947,1979,3,27,10,7,20,144.429,-6.088,40.0,5.74,MW,
669000,1979,3,28,16,16,49,116.76,-11.431,20.0,5.62,MW,
669086,1979,3,30,16,20,18,151.767,-5.447,52.0,5.54,MW,gcmt
