MAG,MFD_FIT,MFD_FIT_AREA_NORM
3.65,3.6555e-02,9.1602e-04
3.75,2.9036e-02,7.2760e-04
3.85,2.3063e-02,5.7794e-04
3.95,1.8319e-02,4.5906e-04
4.050000000000001,1.4551e-02,3.6463e-04
4.15,1.1557e-02,2.8962e-04
4.25,9.1797e-03,2.3003e-04
4.3500000000000005,7.2910e-03,1.8270e-04
4.450000000000001,5.7908e-03,1.4511e-04
4.550000000000001,4.5991e-03,1.1525e-04
4.65,3.6526e-03,9.1529e-05
4.750000000000001,2.9007e-03,7.2687e-05
4.850000000000001,2.3034e-03,5.7721e-05
4.950000000000001,1.8290e-03,4.5832e-05
5.050000000000001,1.4521e-03,3.6389e-05
5.150000000000001,1.1528e-03,2.8888e-05
5.250000000000002,9.1504e-04,2.2930e-05
5.350000000000001,7.2617e-04,1.8197e-05
5.450000000000001,5.7615e-04,1.4438e-05
5.550000000000002,4.5698e-04,1.1451e-05
5.650000000000002,3.6232e-04,9.0794e-06
5.750000000000002,2.8713e-04,7.1952e-06
5.850000000000001,2.2741e-04,5.6986e-06
5.950000000000002,1.7997e-04,4.5097e-06
6.0500000000000025,1.4228e-04,3.5654e-06
6.150000000000002,1.1235e-04,2.8153e-06
6.250000000000002,8.8572e-05,2.2195e-06
6.350000000000002,6.9685e-05,1.7462e-06
6.450000000000003,5.4682e-05,1.3703e-06
6.5500000000000025,4.2766e-05,1.0717e-06
6.650000000000002,3.3300e-05,8.3445e-07
6.750000000000003,2.5781e-05,6.4604e-07
6.850000000000003,1.9808e-05,4.9637e-07
6.950000000000003,1.5064e-05,3.7749e-07
7.0500000000000025,1.1296e-05,2.8306e-07
7.150000000000003,8.3024e-06,2.0805e-07
7.2500000000000036,5.9247e-06,1.4847e-07
7.350000000000003,4.0361e-06,1.0114e-07
7.450000000000003,2.5358e-06,6.3545e-08
7.550000000000003,1.3441e-06,3.3683e-08
7.650000000000004,3.9757e-07,9.9625e-09
