MAG,MFD_FIT,MFD_FIT_AREA_NORM
3.05,5.3512e-02,1.1030e-02
3.15,4.2506e-02,8.7613e-03
3.25,3.3763e-02,6.9593e-03
3.35,2.6819e-02,5.5279e-03
3.45,2.1303e-02,4.3909e-03
3.5500000000000003,1.6921e-02,3.4878e-03
3.6500000000000004,1.3441e-02,2.7704e-03
3.7500000000000004,1.0676e-02,2.2006e-03
3.8500000000000005,8.4801e-03,1.7479e-03
3.9500000000000006,6.7357e-03,1.3884e-03
4.050000000000001,5.3501e-03,1.1028e-03
4.15,4.2495e-03,8.7591e-04
4.250000000000001,3.3753e-03,6.9571e-04
4.350000000000001,2.6808e-03,5.5257e-04
4.450000000000001,2.1292e-03,4.3887e-04
4.550000000000001,1.6910e-03,3.4856e-04
4.650000000000001,1.3430e-03,2.7682e-04
4.750000000000002,1.0665e-03,2.1983e-04
4.850000000000001,8.4693e-04,1.7457e-04
4.950000000000001,6.7250e-04,1.3861e-04
5.050000000000002,5.3394e-04,1.1005e-04
5.150000000000002,4.2387e-04,8.7369e-05
5.250000000000002,3.3645e-04,6.9349e-05
5.350000000000001,2.6700e-04,5.5035e-05
5.450000000000002,2.1184e-04,4.3665e-05
5.5500000000000025,1.6803e-04,3.4633e-05
5.650000000000002,1.3322e-04,2.7460e-05
5.750000000000002,1.0558e-04,2.1761e-05
5.850000000000002,8.3615e-05,1.7235e-05
5.950000000000003,6.6171e-05,1.3639e-05
6.0500000000000025,5.2315e-05,1.0783e-05
6.150000000000002,4.1309e-05,8.5146e-06
6.250000000000003,3.2567e-05,6.7126e-06
6.350000000000003,2.5622e-05,5.2812e-06
6.450000000000003,2.0106e-05,4.1442e-06
6.5500000000000025,1.5724e-05,3.2411e-06
6.650000000000003,1.2244e-05,2.5237e-06
6.7500000000000036,9.4793e-06,1.9539e-06
6.850000000000003,7.2833e-06,1.5012e-06
6.950000000000003,5.5389e-06,1.1417e-06
7.050000000000003,4.1533e-06,8.5608e-07
7.150000000000003,3.0527e-06,6.2922e-07
7.2500000000000036,2.1785e-06,4.4902e-07
7.350000000000004,1.4840e-06,3.0588e-07
7.450000000000004,9.3239e-07,1.9218e-07
7.550000000000003,4.9423e-07,1.0187e-07
7.650000000000004,1.4618e-07,3.0131e-08
