MAG,MFD_FIT,MFD_FIT_AREA_NORM
3.65,2.9090e-02,3.8052e-04
3.75,2.3107e-02,3.0225e-04
3.85,1.8354e-02,2.4008e-04
3.95,1.4578e-02,1.9069e-04
4.050000000000001,1.1580e-02,1.5147e-04
4.15,9.1974e-03,1.2031e-04
4.25,7.3052e-03,9.5556e-05
4.3500000000000005,5.8022e-03,7.5896e-05
4.450000000000001,4.6083e-03,6.0279e-05
4.550000000000001,3.6600e-03,4.7875e-05
4.65,2.9067e-03,3.8021e-05
4.750000000000001,2.3083e-03,3.0194e-05
4.850000000000001,1.8331e-03,2.3977e-05
4.950000000000001,1.4555e-03,1.9039e-05
5.050000000000001,1.1556e-03,1.5116e-05
5.150000000000001,9.1741e-04,1.2000e-05
5.250000000000002,7.2819e-04,9.5251e-06
5.350000000000001,5.7789e-04,7.5591e-06
5.450000000000001,4.5850e-04,5.9974e-06
5.550000000000002,3.6367e-04,4.7569e-06
5.650000000000002,2.8834e-04,3.7716e-06
5.750000000000002,2.2850e-04,2.9889e-06
5.850000000000001,1.8097e-04,2.3672e-06
5.950000000000002,1.4322e-04,1.8734e-06
6.0500000000000025,1.1323e-04,1.4811e-06
6.150000000000002,8.9407e-05,1.1695e-06
6.250000000000002,7.0485e-05,9.2199e-07
6.350000000000002,5.5455e-05,7.2538e-07
6.450000000000003,4.3516e-05,5.6922e-07
6.5500000000000025,3.4033e-05,4.4517e-07
6.650000000000002,2.6500e-05,3.4663e-07
6.750000000000003,2.0516e-05,2.6837e-07
6.850000000000003,1.5764e-05,2.0620e-07
6.950000000000003,1.1988e-05,1.5681e-07
7.0500000000000025,8.9892e-06,1.1758e-07
7.150000000000003,6.6071e-06,8.6424e-08
7.2500000000000036,4.7149e-06,6.1674e-08
7.350000000000003,3.2119e-06,4.2013e-08
7.450000000000003,2.0180e-06,2.6397e-08
7.550000000000003,1.0697e-06,1.3992e-08
7.650000000000004,3.1638e-07,4.1385e-09
