MAG,MFD_FIT,MFD_FIT_AREA_NORM
3.3499999999999996,1.1837e-01,7.9119e-03
3.4499999999999997,9.1992e-02,6.1486e-03
3.55,7.1490e-02,4.7783e-03
3.65,5.5557e-02,3.7134e-03
3.75,4.3175e-02,2.8858e-03
3.85,3.3553e-02,2.2427e-03
3.95,2.6075e-02,1.7428e-03
4.050000000000001,2.0263e-02,1.3544e-03
4.15,1.5747e-02,1.0525e-03
4.25,1.2237e-02,8.1793e-04
4.3500000000000005,9.5096e-03,6.3562e-04
4.450000000000001,7.3899e-03,4.9393e-04
4.550000000000001,5.7425e-03,3.8383e-04
4.65,4.4623e-03,2.9826e-04
4.750000000000001,3.4674e-03,2.3176e-04
4.850000000000001,2.6942e-03,1.8008e-04
4.950000000000001,2.0933e-03,1.3992e-04
5.050000000000001,1.6263e-03,1.0870e-04
5.150000000000001,1.2634e-03,8.4448e-05
5.250000000000002,9.8142e-04,6.5597e-05
5.350000000000001,7.6225e-04,5.0948e-05
5.450000000000001,5.9192e-04,3.9563e-05
5.550000000000002,4.5955e-04,3.0716e-05
5.650000000000002,3.5668e-04,2.3840e-05
5.750000000000002,2.7674e-04,1.8497e-05
5.850000000000001,2.1461e-04,1.4344e-05
5.950000000000002,1.6633e-04,1.1117e-05
6.0500000000000025,1.2880e-04,8.6091e-06
6.150000000000002,9.9643e-05,6.6601e-06
6.250000000000002,7.6982e-05,5.1454e-06
6.350000000000002,5.9371e-05,3.9683e-06
6.450000000000003,4.5684e-05,3.0535e-06
6.5500000000000025,3.5048e-05,2.3426e-06
6.650000000000002,2.6782e-05,1.7901e-06
6.750000000000003,2.0359e-05,1.3608e-06
6.850000000000003,1.5367e-05,1.0271e-06
6.950000000000003,1.1487e-05,7.6778e-07
7.0500000000000025,8.4720e-06,5.6626e-07
7.150000000000003,6.1289e-06,4.0965e-07
7.2500000000000036,4.3080e-06,2.8794e-07
7.350000000000003,2.8929e-06,1.9336e-07
7.450000000000003,1.7932e-06,1.1985e-07
7.550000000000003,9.3851e-07,6.2729e-08
7.650000000000004,2.7433e-07,1.8336e-08
