MAG,MFD_FIT,MFD_FIT_AREA_NORM
3.55,3.7955e-01,3.8493e-03
3.65,3.1123e-01,3.1563e-03
3.75,2.5520e-01,2.5881e-03
3.85,2.0925e-01,2.1222e-03
3.95,1.7158e-01,1.7401e-03
4.050000000000001,1.4068e-01,1.4267e-03
4.15,1.1534e-01,1.1698e-03
4.25,9.4567e-02,9.5906e-04
4.3500000000000005,7.7530e-02,7.8628e-04
4.450000000000001,6.3559e-02,6.4459e-04
4.550000000000001,5.2102e-02,5.2840e-04
4.65,4.2707e-02,4.3312e-04
4.750000000000001,3.5003e-02,3.5499e-04
4.850000000000001,2.8685e-02,2.9092e-04
4.950000000000001,2.3505e-02,2.3838e-04
5.050000000000001,1.9257e-02,1.9529e-04
5.150000000000001,1.5773e-02,1.5996e-04
5.250000000000002,1.2916e-02,1.3099e-04
5.350000000000001,1.0573e-02,1.0723e-04
5.450000000000001,8.6524e-03,8.7750e-05
5.550000000000002,7.0771e-03,7.1773e-05
5.650000000000002,5.7853e-03,5.8673e-05
5.750000000000002,4.7260e-03,4.7929e-05
5.850000000000001,3.8573e-03,3.9120e-05
5.950000000000002,3.1450e-03,3.1895e-05
6.0500000000000025,2.5609e-03,2.5971e-05
6.150000000000002,2.0819e-03,2.1113e-05
6.250000000000002,1.6891e-03,1.7130e-05
6.350000000000002,1.3669e-03,1.3863e-05
6.450000000000003,1.1028e-03,1.1184e-05
6.5500000000000025,8.8619e-04,8.9874e-06
6.650000000000002,7.0857e-04,7.1860e-06
6.750000000000003,5.6291e-04,5.7088e-06
6.850000000000003,4.4347e-04,4.4975e-06
6.950000000000003,3.4552e-04,3.5042e-06
7.0500000000000025,2.6520e-04,2.6896e-06
7.150000000000003,1.9934e-04,2.0216e-06
7.2500000000000036,1.4533e-04,1.4739e-06
7.350000000000003,1.0104e-04,1.0247e-06
7.450000000000003,6.4717e-05,6.5633e-07
7.550000000000003,3.4934e-05,3.5428e-07
7.650000000000003,1.0510e-05,1.0659e-07
