MAG,MFD_FIT,MFD_FIT_AREA_NORM
3.65,1.2528e-02,1.6433e-04
3.75,9.7005e-03,1.2724e-04
3.85,7.5108e-03,9.8519e-05
3.95,5.8154e-03,7.6280e-05
4.050000000000001,4.5027e-03,5.9061e-05
4.15,3.4863e-03,4.5729e-05
4.25,2.6993e-03,3.5406e-05
4.3500000000000005,2.0899e-03,2.7413e-05
4.450000000000001,1.6181e-03,2.1224e-05
4.550000000000001,1.2528e-03,1.6433e-05
4.65,9.6991e-04,1.2722e-05
4.750000000000001,7.5090e-04,9.8495e-06
4.850000000000001,5.8132e-04,7.6251e-06
4.950000000000001,4.5002e-04,5.9028e-06
5.050000000000001,3.4835e-04,4.5693e-06
5.150000000000001,2.6963e-04,3.5367e-06
5.250000000000002,2.0868e-04,2.7373e-06
5.350000000000001,1.6149e-04,2.1183e-06
5.450000000000001,1.2495e-04,1.6390e-06
5.550000000000002,9.6657e-05,1.2678e-06
5.650000000000002,7.4750e-05,9.8049e-07
5.750000000000002,5.7788e-05,7.5801e-07
5.850000000000001,4.4655e-05,5.8574e-07
5.950000000000002,3.4486e-05,4.5235e-07
6.0500000000000025,2.6613e-05,3.4907e-07
6.150000000000002,2.0516e-05,2.6911e-07
6.250000000000002,1.5796e-05,2.0719e-07
6.350000000000002,1.2141e-05,1.5925e-07
6.450000000000003,9.3110e-06,1.2213e-07
6.5500000000000025,7.1198e-06,9.3390e-08
6.650000000000002,5.4232e-06,7.1136e-08
6.750000000000003,4.1096e-06,5.3905e-08
6.850000000000003,3.0925e-06,4.0564e-08
6.950000000000003,2.3049e-06,3.0234e-08
7.0500000000000025,1.6951e-06,2.2235e-08
7.150000000000003,1.2230e-06,1.6042e-08
7.2500000000000036,8.5743e-07,1.1247e-08
7.350000000000003,5.7437e-07,7.5340e-09
7.450000000000003,3.5521e-07,4.6592e-09
7.550000000000003,1.8551e-07,2.4333e-09
7.650000000000004,5.4117e-08,7.0984e-10
