MAG,MFD_FIT,MFD_FIT_AREA_NORM
3.55,2.1397e-01,2.4049e-03
3.65,1.8654e-01,2.0965e-03
3.75,1.6261e-01,1.8275e-03
3.85,1.4173e-01,1.5929e-03
3.95,1.2351e-01,1.3882e-03
4.050000000000001,1.0762e-01,1.2096e-03
4.15,9.3763e-02,1.0538e-03
4.25,8.1671e-02,9.1791e-04
4.3500000000000005,7.1122e-02,7.9935e-04
4.450000000000001,6.1920e-02,6.9592e-04
4.550000000000001,5.3892e-02,6.0570e-04
4.65,4.6889e-02,5.2699e-04
4.750000000000001,4.0779e-02,4.5833e-04
4.850000000000001,3.5450e-02,3.9843e-04
4.950000000000001,3.0801e-02,3.4617e-04
5.050000000000001,2.6745e-02,3.0059e-04
5.150000000000001,2.3206e-02,2.6082e-04
5.250000000000002,2.0120e-02,2.2613e-04
5.350000000000001,1.7427e-02,1.9587e-04
5.450000000000001,1.5078e-02,1.6946e-04
5.550000000000002,1.3029e-02,1.4643e-04
5.650000000000002,1.1241e-02,1.2634e-04
5.750000000000002,9.6818e-03,1.0881e-04
5.850000000000001,8.3214e-03,9.3525e-05
5.950000000000002,7.1346e-03,8.0186e-05
6.0500000000000025,6.0992e-03,6.8550e-05
6.150000000000002,5.1961e-03,5.8399e-05
6.250000000000002,4.4081e-03,4.9544e-05
6.350000000000002,3.7208e-03,4.1819e-05
6.450000000000003,3.1212e-03,3.5080e-05
6.5500000000000025,2.5981e-03,2.9201e-05
6.650000000000002,2.1418e-03,2.4072e-05
6.750000000000003,1.7437e-03,1.9598e-05
6.850000000000003,1.3964e-03,1.5695e-05
6.950000000000003,1.0935e-03,1.2290e-05
7.0500000000000025,8.2922e-04,9.3197e-06
7.150000000000003,5.9867e-04,6.7286e-06
7.2500000000000036,3.9755e-04,4.4681e-06
7.350000000000003,2.2210e-04,2.4962e-06
7.450000000000003,6.9040e-05,7.7595e-07
