MAG,MFD_FIT,MFD_FIT_AREA_NORM
3.3499999999999996,1.1173e-01,8.3345e-03
3.4499999999999997,8.7049e-02,6.4935e-03
3.55,6.7821e-02,5.0591e-03
3.65,5.2839e-02,3.9416e-03
3.75,4.1167e-02,3.0709e-03
3.85,3.2074e-02,2.3925e-03
3.95,2.4988e-02,1.8640e-03
4.050000000000001,1.9468e-02,1.4522e-03
4.15,1.5168e-02,1.1314e-03
4.25,1.1817e-02,8.8147e-04
4.3500000000000005,9.2061e-03,6.8673e-04
4.450000000000001,7.1721e-03,5.3500e-04
4.550000000000001,5.5874e-03,4.1679e-04
4.65,4.3527e-03,3.2469e-04
4.750000000000001,3.3908e-03,2.5294e-04
4.850000000000001,2.6413e-03,1.9703e-04
4.950000000000001,2.0574e-03,1.5347e-04
5.050000000000001,1.6025e-03,1.1954e-04
5.150000000000001,1.2480e-03,9.3098e-05
5.250000000000002,9.7189e-04,7.2498e-05
5.350000000000001,7.5673e-04,5.6449e-05
5.450000000000001,5.8911e-04,4.3944e-05
5.550000000000002,4.5850e-04,3.4202e-05
5.650000000000002,3.5675e-04,2.6612e-05
5.750000000000002,2.7747e-04,2.0698e-05
5.850000000000001,2.1571e-04,1.6091e-05
5.950000000000002,1.6759e-04,1.2501e-05
6.0500000000000025,1.3009e-04,9.7043e-06
6.150000000000002,1.0088e-04,7.5253e-06
6.250000000000002,7.8123e-05,5.8276e-06
6.350000000000002,6.0391e-05,4.5049e-06
6.450000000000003,4.6576e-05,3.4743e-06
6.5500000000000025,3.5813e-05,2.6715e-06
6.650000000000002,2.7427e-05,2.0459e-06
6.750000000000003,2.0893e-05,1.5585e-06
6.850000000000003,1.5803e-05,1.1788e-06
6.950000000000003,1.1837e-05,8.8298e-07
7.0500000000000025,8.7471e-06,6.5249e-07
7.150000000000003,6.3397e-06,4.7291e-07
7.2500000000000036,4.4640e-06,3.3300e-07
7.350000000000003,3.0027e-06,2.2399e-07
7.450000000000003,1.8642e-06,1.3906e-07
7.550000000000003,9.7712e-07,7.2888e-08
7.650000000000004,2.8600e-07,2.1335e-08
