MAG,MFD_FIT,MFD_FIT_AREA_NORM
3.65,4.3172e-02,1.0810e-03
3.75,3.4292e-02,8.5869e-04
3.85,2.7238e-02,6.8206e-04
3.95,2.1635e-02,5.4176e-04
4.050000000000001,1.7185e-02,4.3031e-04
4.15,1.3650e-02,3.4179e-04
4.25,1.0841e-02,2.7147e-04
4.3500000000000005,8.6108e-03,2.1562e-04
4.450000000000001,6.8390e-03,1.7125e-04
4.550000000000001,5.4317e-03,1.3601e-04
4.65,4.3137e-03,1.0802e-04
4.750000000000001,3.4257e-03,8.5782e-05
4.850000000000001,2.7204e-03,6.8119e-05
4.950000000000001,2.1601e-03,5.4089e-05
5.050000000000001,1.7150e-03,4.2945e-05
5.150000000000001,1.3615e-03,3.4092e-05
5.250000000000002,1.0807e-03,2.7061e-05
5.350000000000001,8.5762e-04,2.1475e-05
5.450000000000001,6.8044e-04,1.7039e-05
5.550000000000002,5.3970e-04,1.3514e-05
5.650000000000002,4.2791e-04,1.0715e-05
5.750000000000002,3.3911e-04,8.4915e-06
5.850000000000001,2.6857e-04,6.7252e-06
5.950000000000002,2.1254e-04,5.3222e-06
6.0500000000000025,1.6804e-04,4.2078e-06
6.150000000000002,1.3269e-04,3.3225e-06
6.250000000000002,1.0460e-04,2.6194e-06
6.350000000000002,8.2299e-05,2.0608e-06
6.450000000000003,6.4581e-05,1.6171e-06
6.5500000000000025,5.0507e-05,1.2647e-06
6.650000000000002,3.9328e-05,9.8479e-07
6.750000000000003,3.0448e-05,7.6243e-07
6.850000000000003,2.3394e-05,5.8580e-07
6.950000000000003,1.7791e-05,4.4550e-07
7.0500000000000025,1.3341e-05,3.3405e-07
7.150000000000003,9.8053e-06,2.4553e-07
7.2500000000000036,6.9972e-06,1.7521e-07
7.350000000000003,4.7667e-06,1.1936e-07
7.450000000000003,2.9949e-06,7.4993e-08
7.550000000000003,1.5875e-06,3.9751e-08
7.650000000000004,4.6953e-07,1.1757e-08
