MAG,MFD_FIT,MFD_FIT_AREA_NORM
3.65,5.9398e-02,1.5447e-03
3.75,4.7180e-02,1.2269e-03
3.85,3.7476e-02,9.7456e-04
3.95,2.9767e-02,7.7409e-04
4.050000000000001,2.3643e-02,6.1486e-04
4.15,1.8780e-02,4.8837e-04
4.25,1.4916e-02,3.8790e-04
4.3500000000000005,1.1847e-02,3.0809e-04
4.450000000000001,9.4095e-03,2.4470e-04
4.550000000000001,7.4731e-03,1.9434e-04
4.65,5.9350e-03,1.5434e-04
4.750000000000001,4.7133e-03,1.2257e-04
4.850000000000001,3.7428e-03,9.7332e-05
4.950000000000001,2.9719e-03,7.7286e-05
5.050000000000001,2.3596e-03,6.1362e-05
5.150000000000001,1.8732e-03,4.8713e-05
5.250000000000002,1.4868e-03,3.8666e-05
5.350000000000001,1.1800e-03,3.0685e-05
5.450000000000001,9.3618e-04,2.4346e-05
5.550000000000002,7.4255e-04,1.9310e-05
5.650000000000002,5.8874e-04,1.5310e-05
5.750000000000002,4.6656e-04,1.2133e-05
5.850000000000001,3.6951e-04,9.6093e-06
5.950000000000002,2.9243e-04,7.6046e-06
6.0500000000000025,2.3119e-04,6.0123e-06
6.150000000000002,1.8255e-04,4.7474e-06
6.250000000000002,1.4392e-04,3.7427e-06
6.350000000000002,1.1323e-04,2.9446e-06
6.450000000000003,8.8853e-05,2.3107e-06
6.5500000000000025,6.9490e-05,1.8071e-06
6.650000000000002,5.4109e-05,1.4071e-06
6.750000000000003,4.1891e-05,1.0894e-06
6.850000000000003,3.2187e-05,8.3702e-07
6.950000000000003,2.4478e-05,6.3655e-07
7.0500000000000025,1.8354e-05,4.7731e-07
7.150000000000003,1.3491e-05,3.5083e-07
7.2500000000000036,9.6271e-06,2.5036e-07
7.350000000000003,6.5582e-06,1.7055e-07
7.450000000000003,4.1204e-06,1.0715e-07
7.550000000000003,2.1841e-06,5.6798e-08
7.650000000000004,6.4600e-07,1.6800e-08
