MAG,MFD_FIT,MFD_FIT_AREA_NORM
3.15,3.7550e-01,2.7097e-02
3.25,2.9047e-01,2.0961e-02
3.35,2.2470e-01,1.6215e-02
3.45,1.7382e-01,1.2543e-02
3.5500000000000003,1.3446e-01,9.7030e-03
3.6500000000000004,1.0401e-01,7.5058e-03
3.7500000000000004,8.0459e-02,5.8061e-03
3.8500000000000005,6.2238e-02,4.4913e-03
3.9500000000000006,4.8144e-02,3.4742e-03
4.050000000000001,3.7241e-02,2.6874e-03
4.15,2.8806e-02,2.0787e-03
4.250000000000001,2.2282e-02,1.6079e-03
4.350000000000001,1.7234e-02,1.2437e-03
4.450000000000001,1.3330e-02,9.6193e-04
4.550000000000001,1.0310e-02,7.4398e-04
4.650000000000001,7.9733e-03,5.7537e-04
4.750000000000002,6.1659e-03,4.4495e-04
4.850000000000001,4.7678e-03,3.4405e-04
4.950000000000001,3.6862e-03,2.6601e-04
5.050000000000002,2.8495e-03,2.0563e-04
5.150000000000002,2.2023e-03,1.5892e-04
5.250000000000002,1.7016e-03,1.2279e-04
5.350000000000001,1.3143e-03,9.4845e-05
5.450000000000002,1.0147e-03,7.3225e-05
5.5500000000000025,7.8295e-04,5.6500e-05
5.650000000000002,6.0366e-04,4.3562e-05
5.750000000000002,4.6497e-04,3.3553e-05
5.850000000000002,3.5768e-04,2.5811e-05
5.950000000000003,2.7469e-04,1.9822e-05
6.0500000000000025,2.1048e-04,1.5189e-05
6.150000000000002,1.6082e-04,1.1605e-05
6.250000000000003,1.2240e-04,8.8325e-06
6.350000000000003,9.2677e-05,6.6878e-06
6.450000000000003,6.9687e-05,5.0288e-06
6.5500000000000025,5.1902e-05,3.7454e-06
6.650000000000003,3.8144e-05,2.7526e-06
6.7500000000000036,2.7501e-05,1.9845e-06
6.850000000000003,1.9268e-05,1.3904e-06
6.950000000000003,1.2899e-05,9.3085e-07
7.050000000000003,7.9727e-06,5.7533e-07
7.150000000000004,4.1616e-06,3.0031e-07
7.2500000000000036,1.2134e-06,8.7562e-08
