MAG,MFD_FIT,MFD_FIT_AREA_NORM
2.9499999999999997,2.7606e-02,7.6722e-02
3.05,2.0999e-02,5.8361e-02
3.15,1.5973e-02,4.4393e-02
3.25,1.2151e-02,3.3769e-02
3.35,9.2426e-03,2.5687e-02
3.45,7.0306e-03,1.9540e-02
3.5500000000000003,5.3480e-03,1.4863e-02
3.6500000000000004,4.0681e-03,1.1306e-02
3.7500000000000004,3.0944e-03,8.6002e-03
3.8500000000000005,2.3538e-03,6.5419e-03
3.9500000000000006,1.7905e-03,4.9762e-03
4.050000000000001,1.3620e-03,3.7852e-03
4.15,1.0360e-03,2.8792e-03
4.250000000000001,7.8802e-04,2.1901e-03
4.350000000000001,5.9940e-04,1.6659e-03
4.450000000000001,4.5593e-04,1.2671e-03
4.550000000000001,3.4679e-04,9.6380e-04
4.650000000000001,2.6377e-04,7.3307e-04
4.750000000000002,2.0061e-04,5.5755e-04
4.850000000000001,1.5258e-04,4.2405e-04
4.950000000000001,1.1604e-04,3.2249e-04
5.050000000000002,8.8240e-05,2.4524e-04
5.150000000000002,6.7096e-05,1.8647e-04
5.250000000000002,5.1012e-05,1.4177e-04
5.350000000000001,3.8778e-05,1.0777e-04
5.450000000000002,2.9471e-05,8.1908e-05
5.5500000000000025,2.2392e-05,6.2233e-05
5.650000000000002,1.7007e-05,4.7267e-05
5.750000000000002,1.2911e-05,3.5883e-05
5.850000000000002,9.7952e-06,2.7223e-05
5.950000000000003,7.4250e-06,2.0636e-05
6.0500000000000025,5.6220e-06,1.5625e-05
6.150000000000002,4.2506e-06,1.1813e-05
6.250000000000003,3.2073e-06,8.9139e-06
6.350000000000003,2.4138e-06,6.7084e-06
6.450000000000003,1.8101e-06,5.0307e-06
6.5500000000000025,1.3509e-06,3.7546e-06
6.650000000000003,1.0017e-06,2.7838e-06
6.7500000000000036,7.3596e-07,2.0454e-06
6.850000000000003,5.3385e-07,1.4837e-06
6.950000000000003,3.8011e-07,1.0564e-06
7.0500000000000025,2.6316e-07,7.3139e-07
7.150000000000004,1.7421e-07,4.8416e-07
7.2500000000000036,1.0654e-07,2.9609e-07
7.350000000000003,5.5064e-08,1.5303e-07
7.450000000000003,1.5909e-08,4.4214e-08
