MAG,MFD_FIT,MFD_FIT_AREA_NORM
3.25,6.1094e-02,2.6647e-03
3.35,4.8528e-02,2.1166e-03
3.45,3.8546e-02,1.6813e-03
3.5500000000000003,3.0618e-02,1.3355e-03
3.6500000000000004,2.4320e-02,1.0608e-03
3.7500000000000004,1.9317e-02,8.4256e-04
3.8500000000000005,1.5344e-02,6.6924e-04
3.9500000000000006,1.2187e-02,5.3156e-04
4.050000000000001,9.6798e-03,4.2221e-04
4.15,7.6883e-03,3.3534e-04
4.250000000000001,6.1063e-03,2.6634e-04
4.350000000000001,4.8497e-03,2.1153e-04
4.450000000000001,3.8515e-03,1.6799e-04
4.550000000000001,3.0587e-03,1.3341e-04
4.650000000000001,2.4289e-03,1.0594e-04
4.750000000000002,1.9286e-03,8.4121e-05
4.850000000000001,1.5313e-03,6.6789e-05
4.950000000000001,1.2156e-03,5.3022e-05
5.050000000000002,9.6489e-04,4.2086e-05
5.150000000000002,7.6573e-04,3.3399e-05
5.250000000000002,6.0754e-04,2.6499e-05
5.350000000000001,4.8188e-04,2.1018e-05
5.450000000000002,3.8206e-04,1.6664e-05
5.5500000000000025,3.0278e-04,1.3206e-05
5.650000000000002,2.3980e-04,1.0459e-05
5.750000000000002,1.8977e-04,8.2773e-06
5.850000000000002,1.5003e-04,6.5440e-06
5.950000000000003,1.1847e-04,5.1673e-06
6.0500000000000025,9.3397e-05,4.0737e-06
6.150000000000002,7.3481e-05,3.2050e-06
6.250000000000003,5.7662e-05,2.5150e-06
6.350000000000003,4.5096e-05,1.9669e-06
6.450000000000003,3.5114e-05,1.5316e-06
6.5500000000000025,2.7185e-05,1.1857e-06
6.650000000000003,2.0888e-05,9.1105e-07
6.7500000000000036,1.5885e-05,6.9285e-07
6.850000000000003,1.1911e-05,5.1953e-07
6.950000000000003,8.7548e-06,3.8186e-07
7.050000000000003,6.2475e-06,2.7250e-07
7.150000000000004,4.2559e-06,1.8563e-07
7.2500000000000036,2.6740e-06,1.1663e-07
7.350000000000003,1.4174e-06,6.1822e-08
7.450000000000004,4.1923e-07,1.8285e-08
