SRC_NAME,CODE,SRC_TYPE,CLASS,SRC_WEIGHT,RTE_ADJ_F,DEP_BEST,DEP_UPPER,DEP_LOWER,USD,LSD,OW_LSD,MIN_MAG,MIN_RMAG,MMAX_BEST,MMAX_LOWER,MMAX_UPPER,N0_BEST,N0_LOWER,N0_UPPER,BVAL_BEST,BVAL_LOWER,BVAL_UPPER,BVAL_FIX,BVAL_FIX_S,YCOMP,MCOMP,CAT_YMAX,PREF_STK,PREF_DIP,PREF_RKE,SHMAX,SHMAX_SIG,TRT,GMM_TRT,DOMAIN,CAT_FILE
North Sydney Basin,NSB,area,4.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.0,7.5,7.3,7.7,2792.114,2925.341,2562.456,1.238,1.277,1.199,1.238,0.039,1990;1960;1945;1885,2.85;3.45;4.55;5.45,2022.543,-999.0,-999.0,-999.0,63.72,15.0,Non_cratonic,Non_cratonic,4,NSHA23CAT_V0.1_hmtk_declustered.csv
North West Shelf,NWS,area,6.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.2,7.7,7.5,7.9,2230.41,2801.574,1747.505,0.98,1.03,0.93,0.98,0.05,2000;1980;1964;1900,3.2;3.5;5.0;6.0,2022.543,-999.0,-999.0,-999.0,91.65,15.0,Extended,Non_cratonic,6,NSHA23CAT_V0.1_hmtk_declustered.csv
Officer Basin,OFB,area,3.0,1.0,1.0,5.0,2.5,10.0,0.0,20.0,999,4.5,3.2,7.5,7.3,7.7,798.6089,906.5025,683.4553,0.946,0.989,0.903,0.946,0.043,1985;1970;1960;1905;1880,3.05;4.05;4.55;6.05;6.45,2022.543,-999.0,-999.0,-999.0,79.95,15.0,Cratonic,Cratonic,3,NSHA23CAT_V0.1_hmtk_declustered.csv
Ord,ORD,area,1.0,1.0,0.9989,5.0,2.5,10.0,0.0,20.0,999,4.5,3.3,7.3,7.1,7.5,1188.712,1239.523,1052.293,1.064,1.113,1.015,1.064,0.049,1995;1970;1960;1905;1880,3.05;3.95;4.55;6.05;6.55,2022.543,-999.0,-999.0,-999.0,48.2,15.0,Cratonic,Cratonic,1,NSHA23CAT_V0.1_hmtk_declustered.csv
Otway Basin East,OBE,area,5.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.0,7.5,7.3,7.7,109.1811,58.09663,168.5138,1.141,1.201,1.081,1.141,0.06,1980;1970;1960;1950;1885,2.95;3.45;4.05;4.55;5.65,2022.543,-999.0,-999.0,-999.0,134.56,15.0,Extended,Non_cratonic,5,NSHA23CAT_V0.1_hmtk_declustered.csv
Otway Basin West,OBW,area,5.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.0,7.5,7.3,7.7,2107.002,2672.501,1620.645,1.141,1.201,1.081,1.141,0.06,1980;1970;1960;1950;1885,2.95;3.45;4.05;4.55;5.65,2022.543,-999.0,-999.0,-999.0,128.14,15.0,Extended,Non_cratonic,5,NSHA23CAT_V0.1_hmtk_declustered.csv
Otway Ranges,OTR,area,5.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.0,7.5,7.3,7.7,772.3249,810.9971,724.663,1.141,1.201,1.081,1.141,0.06,1985;1970;1960;1905;1880,3.05;4.05;4.55;6.05;6.45,2022.543,-999.0,-999.0,-999.0,134.56,15.0,Extended,Non_cratonic,5,NSHA23CAT_V0.1_hmtk_declustered.csv
Otway Shelf,OTS,area,5.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.0,7.5,7.3,7.7,1624.455,1710.485,1512.86,1.141,1.201,1.081,1.141,0.06,1980;1964;1900,3.5;5.0;6.0,2022.543,-999.0,-999.0,-999.0,134.96,15.0,Extended,Non_cratonic,5,NSHA23CAT_V0.1_hmtk_declustered.csv
Outer North West Shelf,ONS,area,7.0,1.0,1.0782,10.0,5.0,15.0,0.0,20.0,999,4.5,3.8,7.7,7.5,7.9,6568.766,16545.61,2421.586,1.149,1.292,1.006,1.149,0.143,2000;1980;1964;1900,3.2;3.5;5.0;6.0,2022.543,-999.0,-999.0,-999.0,105.65,15.0,Extended,Non_cratonic,7,NSHA23CAT_V0.1_hmtk_declustered.csv
Ovens Valley Graben,OVG,area,4.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.0,7.5,7.3,7.7,128.262,128.262,128.262,1.238,1.277,1.199,1.238,0.039,1990;1960;1945;1885,2.85;3.45;4.55;5.45,2022.543,-999.0,-999.0,-999.0,113.15,15.0,Non_cratonic,Non_cratonic,4,NSHA23CAT_V0.1_hmtk_declustered.csv
Perth Basin,PTB,area,6.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.2,7.7,7.5,7.9,507.69,547.2173,441.5792,0.98,1.03,0.93,0.98,0.05,1985;1970;1960;1905;1880,3.05;4.05;4.55;6.05;6.45,2022.543,-999.0,-999.0,-999.0,88.68,15.0,Extended,Non_cratonic,6,NSHA23CAT_V0.1_hmtk_declustered.csv
Pilbara,PIL,area,1.0,1.0,1.0,5.0,2.5,10.0,0.0,20.0,999,4.5,3.3,7.3,7.1,7.5,3862.814,4815.329,3041.332,1.064,1.113,1.015,1.064,0.049,1985;1970;1960;1905;1880,3.05;4.05;4.55;6.05;6.45,2022.543,-999.0,-999.0,-999.0,105.96,15.0,Cratonic,Cratonic,1,NSHA23CAT_V0.1_hmtk_declustered.csv
Pine Creek,PNC,area,1.0,1.0,1.0001,5.0,2.5,10.0,0.0,20.0,999,4.5,3.3,7.3,7.1,7.5,1002.774,1029.25,895.564,1.064,1.113,1.015,1.064,0.049,1995;1970;1960;1905;1880,3.05;3.95;4.55;6.05;6.55,2022.543,-999.0,-999.0,-999.0,45.12,15.0,Cratonic,Cratonic,1,NSHA23CAT_V0.1_hmtk_declustered.csv
Port Phillip,PPL,area,5.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.0,7.5,7.3,7.7,534.5657,561.2553,462.8594,1.141,1.201,1.081,1.141,0.06,1980;1970;1960;1950;1885,2.95;3.45;4.05;4.55;5.65,2022.543,-999.0,-999.0,-999.0,134.56,15.0,Extended,Non_cratonic,5,NSHA23CAT_V0.1_hmtk_declustered.csv
Renmark,REN,area,4.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.0,7.5,7.3,7.7,1835.356,1828.239,1740.14,1.238,1.277,1.199,1.238,0.039,1980;1970;1960;1950;1885,2.95;3.45;4.05;4.55;5.65,2022.543,-999.0,-999.0,-999.0,118.35,15.0,Non_cratonic,Non_cratonic,4,NSHA23CAT_V0.1_hmtk_declustered.csv
Richmond,RMD,area,1.0,1.0,1.0,5.0,2.5,10.0,0.0,20.0,999,4.5,3.3,7.3,7.1,7.5,97.32515,48.60471,160.0527,1.064,1.113,1.015,1.064,0.049,1995;1970;1960;1905;1880,3.05;3.95;4.55;6.05;6.55,2022.543,-999.0,-999.0,-999.0,71.11,15.0,Cratonic,Cratonic,1,NSHA23CAT_V0.1_hmtk_declustered.csv
Shark Bay,SKB,area,6.0,1.0,0.9998,10.0,5.0,15.0,0.0,20.0,999,4.5,3.2,7.7,7.5,7.9,2920.691,3766.801,2240.798,0.98,1.03,0.93,0.98,0.05,1985;1970;1960;1905;1880,3.05;4.05;4.55;6.05;6.45,2022.543,-999.0,-999.0,-999.0,99.25,15.0,Extended,Non_cratonic,6,NSHA23CAT_V0.1_hmtk_declustered.csv
Southern New England,SNE,area,4.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.0,7.5,7.3,7.7,1331.389,1253.958,1304.863,1.238,1.277,1.199,1.238,0.039,1980;1970;1960;1900;1880,2.95;3.95;4.45;6.05;6.45,2022.543,-999.0,-999.0,-999.0,60.3,15.0,Non_cratonic,Non_cratonic,4,NSHA23CAT_V0.1_hmtk_declustered.csv
Stawell,SWL,area,4.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.0,7.5,7.3,7.7,190.928,88.08928,339.866,1.238,1.277,1.199,1.238,0.039,1980;1970;1960;1950;1885,2.95;3.45;4.05;4.55;5.65,2022.543,-999.0,-999.0,-999.0,130.38,15.0,Non_cratonic,Non_cratonic,4,NSHA23CAT_V0.1_hmtk_declustered.csv
Strzelecki Ranges,SZR,area,5.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.0,7.5,7.3,7.7,2406.743,3095.51,1832.246,1.141,1.201,1.081,1.141,0.06,1980;1970;1960;1950;1885,2.95;3.45;4.05;4.55;5.65,2022.543,-999.0,-999.0,-999.0,134.99,15.0,Extended,Non_cratonic,5,NSHA23CAT_V0.1_hmtk_declustered.csv
Surat,SRT,area,4.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.2,7.5,7.3,7.7,4644.949,4849.477,4246.818,1.238,1.277,1.199,1.238,0.039,1995;1980;1970;1960;1905;1880,3.05;3.45;3.95;4.55;6.05;6.55,2022.543,-999.0,-999.0,-999.0,58.82,15.0,Non_cratonic,Non_cratonic,4,NSHA23CAT_V0.1_hmtk_declustered.csv
Sydney Coast,SYC,area,4.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.0,7.7,7.5,7.9,1743.669,1704.415,1672.338,1.238,1.277,1.199,1.149,0.143,1990;1960;1945;1885,2.85;3.45;4.55;5.45,2022.543,-999.0,-999.0,-999.0,61.78,15.0,Extended,Non_cratonic,7,NSHA23CAT_V0.1_hmtk_declustered.csv
Tabberabbera,TAB,area,4.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.0,7.5,7.3,7.7,296.4317,176.4306,448.8231,1.238,1.277,1.199,1.238,0.039,1980;1970;1960;1950;1885,2.95;3.45;4.05;4.55;5.65,2022.543,-999.0,-999.0,-999.0,126.11,15.0,Non_cratonic,Non_cratonic,4,NSHA23CAT_V0.1_hmtk_declustered.csv
Tamworth Terrane,TAM,area,4.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.0,7.5,7.3,7.7,3059.968,3166.146,2822.927,1.238,1.277,1.199,1.238,0.039,1980;1970;1960;1900;1880,3.05;3.95;4.45;6.05;6.45,2022.543,-999.0,-999.0,-999.0,59.0,15.0,Non_cratonic,Non_cratonic,4,NSHA23CAT_V0.1_hmtk_declustered.csv
Thomson,TOM,area,4.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.0,7.5,7.3,7.7,1151.989,1067.988,1139.047,1.238,1.277,1.199,1.238,0.039,1980;1970;1960;1950;1885,2.95;3.45;4.05;4.55;5.65,2022.543,-999.0,-999.0,-999.0,129.63,15.0,Non_cratonic,Non_cratonic,4,NSHA23CAT_V0.1_hmtk_declustered.csv
Timor Sea,TRS,area,6.0,1.0,1.3821,10.0,5.0,15.0,0.0,20.0,999,4.5,3.8,7.7,7.5,7.9,1000.945,1037.863,946.1042,0.98,1.03,0.93,0.98,0.05,1980;1964;1900,3.5;5.0;6.0,2022.543,-999.0,-999.0,-999.0,50.92,15.0,Extended,Non_cratonic,6,NSHA23CAT_V0.1_hmtk_declustered.csv
Venus Bay,VNB,area,5.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.0,7.5,7.3,7.7,361.3548,342.9715,370.9023,1.141,1.201,1.081,1.141,0.06,1980;1970;1960;1950;1885,2.95;3.45;4.05;4.55;5.65,2022.543,-999.0,-999.0,-999.0,134.99,15.0,Extended,Non_cratonic,5,NSHA23CAT_V0.1_hmtk_declustered.csv
Warburton,WAR,area,3.0,1.0,1.0,5.0,2.5,10.0,0.0,20.0,999,4.5,3.2,7.5,7.3,7.7,974.4564,1151.619,809.5562,0.946,0.989,0.903,0.946,0.043,1970;1960;1950;1885,2.95;4.05;4.55;5.65,2022.543,-999.0,-999.0,-999.0,97.85,15.0,Cratonic,Cratonic,3,NSHA23CAT_V0.1_hmtk_declustered.csv
West Sydney Basin,WSB,area,4.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.0,7.5,7.3,7.7,2066.46,2119.049,1923.578,1.238,1.277,1.199,1.238,0.039,1990;1960;1945;1885,2.85;3.45;4.55;5.45,2022.543,-999.0,-999.0,-999.0,63.72,15.0,Non_cratonic,Non_cratonic,4,NSHA23CAT_V0.1_hmtk_declustered.csv
West Tasmania,WTA,area,2.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.0,7.5,7.3,7.7,8771.932,10490.67,7220.176,1.314,1.36,1.268,1.314,0.046,1970;1960;1945;1885,2.95;3.45;4.55;5.45,2022.543,-999.0,-999.0,-999.0,138.88,15.0,Non_cratonic,Non_cratonic,3,NSHA23CAT_V0.1_hmtk_declustered.csv
Western Port,WNP,area,5.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.0,7.5,7.3,7.7,241.784,206.4315,269.5886,1.141,1.201,1.081,1.141,0.06,1980;1970;1960;1950;1885,2.95;3.45;4.05;4.55;5.65,2022.543,-999.0,-999.0,-999.0,134.99,15.0,Extended,Non_cratonic,5,NSHA23CAT_V0.1_hmtk_declustered.csv
Wimmera,WIM,area,4.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.0,7.5,7.3,7.7,272.8805,162.4134,413.1645,1.238,1.277,1.199,1.238,0.039,1980;1970;1960;1950;1885,2.95;3.45;4.05;4.55;5.65,2022.543,-999.0,-999.0,-999.0,129.51,15.0,Non_cratonic,Non_cratonic,4,NSHA23CAT_V0.1_hmtk_declustered.csv
Wiso Basin,WSO,area,1.0,1.0,1.0,5.0,2.5,10.0,0.0,20.0,999,4.5,3.3,7.3,7.1,7.5,749.9811,737.2581,751.6858,1.064,1.113,1.015,1.064,0.049,1995;1970;1960;1905;1880,3.05;3.95;4.55;6.05;6.55,2022.543,-999.0,-999.0,-999.0,35.34,15.0,Cratonic,Cratonic,1,NSHA23CAT_V0.1_hmtk_declustered.csv
Yilgarn,YIL,area,1.0,1.0,1.0,5.0,2.5,10.0,0.0,20.0,999,4.5,3.2,7.3,7.1,7.5,4770.804,6081.173,3700.261,1.064,1.113,1.015,1.064,0.049,1985;1975;1960;1905;1880,3.05;3.55;4.55;6.05;6.45,2022.543,-999.0,-999.0,-999.0,87.83,15.0,Cratonic,Cratonic,1,NSHA23CAT_V0.1_hmtk_declustered.csv
Young,YNG,area,4.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.0,7.5,7.3,7.7,4367.151,4768.453,3894.369,1.238,1.277,1.199,1.238,0.039,1990;1960;1945;1885,2.85;3.45;4.55;5.45,2022.543,-999.0,-999.0,-999.0,74.72,15.0,Non_cratonic,Non_cratonic,4,NSHA23CAT_V0.1_hmtk_declustered.csv
Peterborough,PBG,area,2.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.0,7.5,7.3,7.7,12528.25,15298.06,10143.35,1.314,1.36,1.268,1.314,0.046,1970;1960;1950;1885,2.95;4.05;4.55;5.65,2022.543,-999.0,-999.0,-999.0,102.08,15.0,Non_cratonic,Non_cratonic,2,NSHA23CAT_V0.1_hmtk_declustered.csv
Eromanga,EMG,area,4.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.2,7.5,7.3,7.7,1413.87,1174.042,1658.767,1.238,1.277,1.199,1.238,0.039,1995;1970;1960;1905;1880,3.05;3.95;4.55;6.05;6.55,2022.543,-999.0,-999.0,-999.0,74.91,18.54,Non_cratonic,Non_cratonic,4,NSHA23CAT_V0.1_hmtk_declustered.csv
Cooper,CPR,area,4.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.0,7.5,7.3,7.7,5619.156,5993.099,5080.383,1.238,1.277,1.199,1.238,0.039,1995;1970;1960;1905;1880,3.05;3.95;4.55;6.05;6.55,2022.543,-999.0,-999.0,-999.0,97.88,15.0,Non_cratonic,Non_cratonic,4,NSHA23CAT_V0.1_hmtk_declustered.csv
Mt Buffalo,MBF,area,4.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.0,7.5,7.3,7.7,316.5111,188.3815,479.2249,1.238,1.277,1.199,1.238,0.039,1980;1970;1960;1950;1885,2.95;3.45;4.05;4.55;5.65,2022.543,-999.0,-999.0,-999.0,129.63,15.0,Non_cratonic,Non_cratonic,4,NSHA23CAT_V0.1_hmtk_declustered.csv
Kalgoorlie,KAL,area,1.0,1.0,1.0,5.0,2.5,10.0,0.0,20.0,999,4.5,3.2,7.3,7.1,7.5,3409.36,4291.062,2671.203,1.064,1.113,1.015,1.064,0.049,1980;1960;1950;1900;1880,3.15;3.55;4.55;5.65;6.45,2022.543,-999.0,-999.0,-999.0,88.61,15.0,Cratonic,Cratonic,1,NSHA23CAT_V0.1_hmtk_declustered.csv
Yilgarn Extra,YGE,area,1.0,1.0,1.0,5.0,2.5,10.0,0.0,20.0,999,4.5,3.2,7.3,7.1,7.5,141.5593,92.23331,195.7893,1.064,1.113,1.015,1.064,0.049,1980;1960;1950;1900;1880,3.15;3.55;4.55;5.65;6.45,2022.543,-999.0,-999.0,-999.0,88.77,15.0,Cratonic,Cratonic,1,NSHA23CAT_V0.1_hmtk_declustered.csv
Eyre Peninsula,EYP,area,1.0,1.0,1.0,5.0,2.5,10.0,0.0,20.0,999,4.5,3.0,7.3,7.1,7.5,314.3858,311.9471,290.44,1.064,1.113,1.015,1.314,0.046,1970;1960;1950;1885,2.95;4.05;4.55;5.65,2022.543,-999.0,-999.0,-999.0,102.67,15.0,Cratonic,Cratonic,1,NSHA23CAT_V0.1_hmtk_declustered.csv
Flinders Ranges,FLR,area,2.0,1.0,1.0,5.0,2.5,10.0,0.0,20.0,999,4.5,3.0,7.5,7.3,7.7,28056.79,35629.2,21982.75,1.314,1.36,1.268,1.314,0.046,1970;1960;1950;1885,2.95;4.05;4.55;5.65,2022.543,-999.0,-999.0,-999.0,102.08,15.0,Cratonic,Cratonic,3,NSHA23CAT_V0.1_hmtk_declustered.csv
Spencer Gulf,SPG,area,2.0,1.0,1.0,5.0,2.5,10.0,0.0,20.0,999,4.5,3.0,7.3,7.1,7.5,4271.517,4772.33,3695.818,1.314,1.36,1.268,1.314,0.046,1970;1960;1950;1885,2.95;4.05;4.55;5.65,2022.543,-999.0,-999.0,-999.0,116.72,15.0,Cratonic,Cratonic,1,NSHA23CAT_V0.1_hmtk_declustered.csv
Stuart Shelf,STS,area,2.0,1.0,1.0,5.0,2.5,10.0,0.0,20.0,999,4.5,3.0,7.3,7.1,7.5,858.881,708.256,1003.337,1.314,1.36,1.268,1.314,0.046,1970;1960;1950;1885,2.95;4.05;4.55;5.65,2022.543,-999.0,-999.0,-999.0,97.88,15.0,Cratonic,Cratonic,1,NSHA23CAT_V0.1_hmtk_declustered.csv
Whyalla,WHY,area,2.0,1.0,1.0,5.0,2.5,10.0,0.0,20.0,999,4.5,3.0,7.3,7.1,7.5,8366.732,9946.741,6918.42,1.314,1.36,1.268,1.314,0.046,1970;1960;1950;1885,2.95;4.05;4.55;5.65,2022.543,-999.0,-999.0,-999.0,102.67,15.0,Cratonic,Cratonic,1,NSHA23CAT_V0.1_hmtk_declustered.csv
Gawler,GAW,area,1.0,1.0,1.0,5.0,2.5,10.0,0.0,20.0,999,4.5,3.0,7.3,7.1,7.5,104.7952,76.37972,134.476,1.064,1.113,1.015,1.314,0.046,1970;1960;1950;1885,2.95;4.05;4.55;5.65,2022.543,-999.0,-999.0,-999.0,98.1,15.0,Cratonic,Cratonic,1,NSHA23CAT_V0.1_hmtk_declustered.csv
Broken Hill,BKH,area,2.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.0,7.5,7.3,7.7,4548.669,5020.577,3968.483,1.314,1.36,1.268,1.314,0.046,1980;1970;1960;1950;1885,2.95;3.45;4.05;4.55;5.65,2022.543,-999.0,-999.0,-999.0,99.59,15.0,Non_cratonic,Non_cratonic,2,NSHA23CAT_V0.1_hmtk_declustered.csv
Yunta,YUN,area,2.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.0,7.5,7.3,7.7,1122.287,1002.803,1231.672,1.314,1.36,1.268,1.314,0.046,1970;1960;1950;1885,2.95;4.05;4.55;5.65,2022.543,-999.0,-999.0,-999.0,101.99,15.0,Non_cratonic,Non_cratonic,2,NSHA23CAT_V0.1_hmtk_declustered.csv
Central New England,CNE,area,4.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.0,7.5,7.3,7.7,1245.965,1155.111,1231.967,1.238,1.277,1.199,1.238,0.039,1980;1970;1960;1900;1880,2.95;3.95;4.45;6.05;6.45,2022.543,-999.0,-999.0,-999.0,56.62,15.0,Non_cratonic,Non_cratonic,4,NSHA23CAT_V0.1_hmtk_declustered.csv
Northern New England,NNE,area,4.0,1.0,0.999,10.0,5.0,15.0,0.0,20.0,999,4.5,3.0,7.5,7.3,7.7,844.0296,719.1498,971.4019,1.238,1.277,1.199,1.238,0.039,1980;1970;1960;1900;1880,2.95;3.95;4.45;6.05;6.45,2022.543,-999.0,-999.0,-999.0,51.37,15.0,Non_cratonic,Non_cratonic,4,NSHA23CAT_V0.1_hmtk_declustered.csv
Gayndah,GDH,area,4.0,1.0,0.9998,10.0,5.0,15.0,0.0,20.0,999,4.5,3.0,7.5,7.3,7.7,1739.745,1717.505,1658.611,1.238,1.277,1.199,1.238,0.039,1980;1970;1960;1900;1880,2.95;3.95;4.45;6.05;6.45,2022.543,-999.0,-999.0,-999.0,52.42,15.0,Non_cratonic,Non_cratonic,4,NSHA23CAT_V0.1_hmtk_declustered.csv
New England Coast,NEC,area,7.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.0,7.7,7.5,7.9,293.5208,378.171,205.3002,1.149,1.292,1.006,1.149,0.143,1980;1970;1960;1900;1880,2.95;3.95;4.45;6.05;6.45,2022.543,-999.0,-999.0,-999.0,60.19,15.0,Extended,Non_cratonic,7,NSHA23CAT_V0.1_hmtk_declustered.csv
Maryborough,MBG,area,7.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.0,8.0,7.8,8.2,501.659,864.7346,283.5204,1.149,1.292,1.006,1.149,0.143,1980;1970;1960;1900;1880,2.95;3.95;4.45;6.05;6.45,2022.543,-999.0,-999.0,-999.0,53.36,15.0,Extended,Non_cratonic,7,NSHA23CAT_V0.1_hmtk_declustered.csv
Seamound,SEA,area,8.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.5,8.0,7.8,8.2,172.3937,214.7067,134.8488,1.0,1.1,0.9,1.0,0.1,1990;1980;1964;1900,3.0;3.5;5.0;6.0,2022.543,-999.0,-999.0,-999.0,58.55,15.0,Oceanic,Non_cratonic,8,NSHA23CAT_V0.1_hmtk_declustered.csv
Mt Buller,MBL,area,4.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.0,7.5,7.3,7.7,664.6294,546.9578,786.7836,1.238,1.277,1.199,1.238,0.039,1980;1970;1960;1950;1885,2.95;3.45;4.05;4.55;5.65,2022.543,-999.0,-999.0,-999.0,129.63,15.0,Non_cratonic,Non_cratonic,4,NSHA23CAT_V0.1_hmtk_declustered.csv
Yea,YEA,area,4.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.0,7.5,7.3,7.7,633.0222,497.7672,775.5025,1.238,1.277,1.199,1.238,0.039,1980;1970;1960;1950;1885,2.95;3.45;4.05;4.55;5.65,2022.543,-999.0,-999.0,-999.0,129.63,15.0,Non_cratonic,Non_cratonic,4,NSHA23CAT_V0.1_hmtk_declustered.csv
Yarrawonga,YAR,area,4.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.0,7.5,7.3,7.7,190.928,88.08928,339.866,1.238,1.277,1.199,1.238,0.039,1980;1970;1960;1950;1885,2.95;3.45;4.05;4.55;5.65,2022.543,-999.0,-999.0,-999.0,129.63,15.0,Non_cratonic,Non_cratonic,4,NSHA23CAT_V0.1_hmtk_declustered.csv
Shepparton,SPT,area,4.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.0,7.5,7.3,7.7,401.9354,273.7112,552.0257,1.238,1.277,1.199,1.238,0.039,1980;1970;1960;1950;1885,2.95;3.45;4.05;4.55;5.65,2022.543,-999.0,-999.0,-999.0,129.63,15.0,Non_cratonic,Non_cratonic,4,NSHA23CAT_V0.1_hmtk_declustered.csv
Eildon,ELD,area,4.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.0,7.5,7.3,7.7,1173.094,1087.554,1159.915,1.238,1.277,1.199,1.238,0.039,1980;1970;1960;1950;1885,2.95;3.45;4.05;4.55;5.65,2022.543,-999.0,-999.0,-999.0,129.63,15.0,Non_cratonic,Non_cratonic,4,NSHA23CAT_V0.1_hmtk_declustered.csv
Southwestern Oceanic Buffer,SWOB,area,8.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.5,7.5,7.3,7.7,162.4808,156.8199,151.7059,1.0,1.1,0.9,1.0,0.1,2000;1980;1964;1900,3.2;3.5;5.0;6.0,2022.543,-999.0,-999.0,-999.0,115.25,15.34,Oceanic,Non_cratonic,8,NSHA23CAT_V0.1_hmtk_declustered.csv
Southern Extended Margin,SEM,area,7.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.5,7.7,7.5,7.9,1996.783,4187.077,933.275,1.149,1.292,1.006,1.149,0.143,1985;1970;1960;1905;1880,3.05;4.05;4.55;6.05;6.45,2022.543,-999.0,-999.0,-999.0,99.42,18.5,Extended,Non_cratonic,7,NSHA23CAT_V0.1_hmtk_declustered.csv
Southeastern Extended Margin,SEEM,area,7.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.5,7.7,7.5,7.9,865.5211,1408.361,497.4858,1.149,1.292,1.006,1.149,0.143,1980;1964;1900,3.5;5.0;6.0,2022.543,-999.0,-999.0,-999.0,132.78,62.78,Extended,Non_cratonic,7,NSHA23CAT_V0.1_hmtk_declustered.csv
Southeastern Oceanic Buffer,SEOB,area,8.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.5,7.5,7.3,7.7,397.4833,530.7332,286.7696,1.0,1.1,0.9,1.0,0.1,1980;1964;1900,3.5;5.0;6.0,2022.543,-999.0,-999.0,-999.0,134.02,15.0,Oceanic,Non_cratonic,8,NSHA23CAT_V0.1_hmtk_declustered.csv
Eastern Oceanic Buffer,EOB,area,8.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.5,7.5,7.3,7.7,369.4283,502.0655,266.4152,1.0,1.1,0.9,1.0,0.1,2000;1975;1964;1904,3.0;3.5;5.0;6.0,2022.543,-999.0,-999.0,-999.0,68.65,36.73,Oceanic,Non_cratonic,8,NSHA23CAT_V0.1_hmtk_declustered.csv
Western Oceanic Buffer,WOB,area,8.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.5,7.5,7.3,7.7,264.9889,306.4178,214.3289,1.0,1.1,0.9,1.0,0.1,1980;1964;1900,3.5;5.0;6.0,2022.543,-999.0,-999.0,-999.0,89.0,15.0,Oceanic,Non_cratonic,8,NSHA23CAT_V0.1_hmtk_declustered.csv
Nusa Tenggara Shallow,NTS,area,9.0,1.0,1.0,10.0,-999.0,-999.0,0.0,30.0,999,4.5,5.75,8.0,7.8,8.2,36199.15,62399.13,20581.51,0.924,0.995,0.853,0.924,0.071,1975;1964;1904,5.75;6.25;7.5,2022.934,10.0,90.0,0.0,164.44,20.79,Active,Non_cratonic,9,ISC-GEM_V9.1_hmtk_GK74_declustered_clip.csv
