MAG,MFD_FIT,MFD_FIT_AREA_NORM
3.55,1.4793e-01,1.6317e-02
3.65,1.1271e-01,1.2432e-02
3.75,8.5871e-02,9.4716e-03
3.85,6.5425e-02,7.2163e-03
3.95,4.9846e-02,5.4981e-03
4.050000000000001,3.7977e-02,4.1889e-03
4.15,2.8934e-02,3.1915e-03
4.25,2.2044e-02,2.4315e-03
4.3500000000000005,1.6795e-02,1.8525e-03
4.450000000000001,1.2795e-02,1.4113e-03
4.550000000000001,9.7481e-03,1.0752e-03
4.65,7.4263e-03,8.1913e-04
4.750000000000001,5.6574e-03,6.2401e-04
4.850000000000001,4.3096e-03,4.7535e-04
4.950000000000001,3.2828e-03,3.6209e-04
5.050000000000001,2.5004e-03,2.7579e-04
5.150000000000001,1.9043e-03,2.1004e-04
5.250000000000002,1.4501e-03,1.5995e-04
5.350000000000001,1.1041e-03,1.2178e-04
5.450000000000001,8.4045e-04,9.2702e-05
5.550000000000002,6.3958e-04,7.0546e-05
5.650000000000002,4.8654e-04,5.3665e-05
5.750000000000002,3.6993e-04,4.0804e-05
5.850000000000001,2.8109e-04,3.1004e-05
5.950000000000002,2.1340e-04,2.3538e-05
6.0500000000000025,1.6183e-04,1.7850e-05
6.150000000000002,1.2254e-04,1.3516e-05
6.250000000000002,9.2599e-05,1.0214e-05
6.350000000000002,6.9790e-05,7.6979e-06
6.450000000000003,5.2411e-05,5.7810e-06
6.5500000000000025,3.9171e-05,4.3205e-06
6.650000000000002,2.9082e-05,3.2078e-06
6.750000000000003,2.1396e-05,2.3600e-06
6.850000000000003,1.5540e-05,1.7141e-06
6.950000000000003,1.1078e-05,1.2219e-06
7.0500000000000025,7.6786e-06,8.4695e-07
7.150000000000003,5.0885e-06,5.6126e-07
7.2500000000000036,3.1151e-06,3.4360e-07
7.350000000000003,1.6116e-06,1.7776e-07
7.450000000000003,4.6602e-07,5.1402e-08
